Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných hlasov,Podiel platných hlasov v %,Poznámka
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,4,Štefan,Harabin,8,8.42,
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,5,Ivan,Korčok,22,23.15,P
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,6,Marian,Kotleba,1,1.05,
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,7,Ján,Kubiš,1,1.05,
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,8,Igor,Matovič,6,6.31,
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,10,Peter,Pellegrini,19,20,P
2,Trnavský kraj,202,Galanta,202,Galanta,503754,Dolný Chotár,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,1,Andrej,Danko,6,0.09,X
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,2,Patrik,Dubovský,28,0.44,
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,3,Krisztián,Forró,711,11.3,
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,4,Štefan,Harabin,649,10.31,
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,5,Ivan,Korčok,2786,44.28,P
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,6,Marian,Kotleba,19,0.3,
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,7,Ján,Kubiš,93,1.47,
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,8,Igor,Matovič,147,2.33,
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,9,Milan,Náhlik,2,0.03,
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,10,Peter,Pellegrini,1846,29.34,P
2,Trnavský kraj,202,Galanta,202,Galanta,503665,Galanta,11,Róbert,Švec,4,0.06,X
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,1,Andrej,Danko,1,0.23,X
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,2,Patrik,Dubovský,1,0.23,
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,3,Krisztián,Forró,5,1.19,
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,4,Štefan,Harabin,47,11.24,
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,5,Ivan,Korčok,164,39.23,P
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,6,Marian,Kotleba,1,0.23,
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,7,Ján,Kubiš,12,2.87,
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,8,Igor,Matovič,12,2.87,
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,9,Milan,Náhlik,2,0.47,
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,10,Peter,Pellegrini,173,41.38,P
2,Trnavský kraj,202,Galanta,202,Galanta,503762,Gáň,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,2,Patrik,Dubovský,4,0.33,
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,3,Krisztián,Forró,448,37.45,
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,4,Štefan,Harabin,105,8.77,
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,5,Ivan,Korčok,292,24.41,P
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,6,Marian,Kotleba,3,0.25,
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,7,Ján,Kubiš,2,0.16,
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,8,Igor,Matovič,40,3.34,
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,9,Milan,Náhlik,1,0.08,
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,10,Peter,Pellegrini,301,25.16,P
2,Trnavský kraj,202,Galanta,202,Galanta,503771,Horné Saliby,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,1,Andrej,Danko,1,0.42,X
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,2,Patrik,Dubovský,5,2.12,
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,3,Krisztián,Forró,1,0.42,
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,4,Štefan,Harabin,37,15.74,
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,5,Ivan,Korčok,77,32.76,P
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,6,Marian,Kotleba,1,0.42,
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,7,Ján,Kubiš,5,2.12,
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,8,Igor,Matovič,11,4.68,
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,10,Peter,Pellegrini,97,41.27,P
2,Trnavský kraj,202,Galanta,202,Galanta,503789,Hoste,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,1,Andrej,Danko,1,0.39,X
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,2,Patrik,Dubovský,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,3,Krisztián,Forró,24,9.52,
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,4,Štefan,Harabin,19,7.53,
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,5,Ivan,Korčok,117,46.42,P
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,6,Marian,Kotleba,1,0.39,
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,7,Ján,Kubiš,9,3.57,
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,8,Igor,Matovič,5,1.98,
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,9,Milan,Náhlik,1,0.39,
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,10,Peter,Pellegrini,75,29.76,P
2,Trnavský kraj,202,Galanta,202,Galanta,503827,Jánovce,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,1,Andrej,Danko,4,0.31,X
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,2,Patrik,Dubovský,4,0.31,
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,3,Krisztián,Forró,412,32.62,
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,4,Štefan,Harabin,103,8.15,
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,5,Ivan,Korčok,402,31.82,P
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,6,Marian,Kotleba,13,1.02,
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,7,Ján,Kubiš,10,0.79,
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,8,Igor,Matovič,34,2.69,
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,9,Milan,Náhlik,2,0.15,
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,10,Peter,Pellegrini,279,22.09,P
2,Trnavský kraj,202,Galanta,202,Galanta,503835,Jelka,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,2,Patrik,Dubovský,3,0.53,
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,3,Krisztián,Forró,165,29.56,
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,4,Štefan,Harabin,53,9.49,
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,5,Ivan,Korčok,187,33.51,P
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,6,Marian,Kotleba,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,7,Ján,Kubiš,5,0.89,
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,8,Igor,Matovič,18,3.22,
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,10,Peter,Pellegrini,126,22.58,P
2,Trnavský kraj,202,Galanta,202,Galanta,503843,Kajal,11,Róbert,Švec,1,0.17,X
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,1,Andrej,Danko,2,0.27,X
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,2,Patrik,Dubovský,2,0.27,
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,3,Krisztián,Forró,120,16.34,
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,4,Štefan,Harabin,80,10.89,
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,5,Ivan,Korčok,274,37.32,P
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,6,Marian,Kotleba,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,7,Ján,Kubiš,5,0.68,
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,8,Igor,Matovič,25,3.4,
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,9,Milan,Náhlik,1,0.13,
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,10,Peter,Pellegrini,223,30.38,P
2,Trnavský kraj,202,Galanta,202,Galanta,503860,Košúty,11,Róbert,Švec,2,0.27,X
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,2,Patrik,Dubovský,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,3,Krisztián,Forró,215,63.04,
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,4,Štefan,Harabin,20,5.86,
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,5,Ivan,Korčok,51,14.95,P
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,6,Marian,Kotleba,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,7,Ján,Kubiš,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,8,Igor,Matovič,6,1.75,
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,9,Milan,Náhlik,1,0.29,
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,10,Peter,Pellegrini,48,14.07,P
2,Trnavský kraj,202,Galanta,202,Galanta,503878,Kráľov Brod,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,2,Patrik,Dubovský,1,0.39,
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,3,Krisztián,Forró,62,24.21,
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,4,Štefan,Harabin,32,12.5,
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,5,Ivan,Korčok,78,30.46,P
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,6,Marian,Kotleba,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,7,Ján,Kubiš,4,1.56,
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,8,Igor,Matovič,5,1.95,
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,10,Peter,Pellegrini,74,28.9,P
2,Trnavský kraj,202,Galanta,202,Galanta,582638,Malá Mača,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,2,Patrik,Dubovský,2,0.19,
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,3,Krisztián,Forró,301,30,
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,4,Štefan,Harabin,85,8.47,
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,5,Ivan,Korčok,348,34.69,P
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,6,Marian,Kotleba,1,0.09,
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,7,Ján,Kubiš,14,1.39,
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,8,Igor,Matovič,28,2.79,
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,9,Milan,Náhlik,2,0.19,
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,10,Peter,Pellegrini,222,22.13,P
2,Trnavský kraj,202,Galanta,202,Galanta,555754,Matúškovo,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,2,Patrik,Dubovský,2,0.37,
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,3,Krisztián,Forró,250,47.08,
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,4,Štefan,Harabin,39,7.34,
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,5,Ivan,Korčok,134,25.23,P
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,6,Marian,Kotleba,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,7,Ján,Kubiš,1,0.18,
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,8,Igor,Matovič,14,2.63,
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,10,Peter,Pellegrini,91,17.13,P
2,Trnavský kraj,202,Galanta,202,Galanta,503924,Mostová,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,1,Andrej,Danko,1,0.07,X
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,2,Patrik,Dubovský,9,0.63,
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,3,Krisztián,Forró,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,4,Štefan,Harabin,206,14.43,
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,5,Ivan,Korčok,494,34.61,P
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,6,Marian,Kotleba,8,0.56,
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,7,Ján,Kubiš,19,1.33,
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,8,Igor,Matovič,34,2.38,
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,9,Milan,Náhlik,1,0.07,
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,10,Peter,Pellegrini,653,45.76,P
2,Trnavský kraj,202,Galanta,202,Galanta,503959,Pata,11,Róbert,Švec,2,0.14,X
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,2,Patrik,Dubovský,2,0.75,
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,3,Krisztián,Forró,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,4,Štefan,Harabin,44,16.54,
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,5,Ivan,Korčok,84,31.57,P
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,6,Marian,Kotleba,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,7,Ján,Kubiš,1,0.37,
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,8,Igor,Matovič,8,3,
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,10,Peter,Pellegrini,125,46.99,P
2,Trnavský kraj,202,Galanta,202,Galanta,503967,Pusté Sady,11,Róbert,Švec,2,0.75,X
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,2,Patrik,Dubovský,6,0.7,
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,3,Krisztián,Forró,3,0.35,
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,4,Štefan,Harabin,96,11.22,
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,5,Ivan,Korčok,371,43.39,P
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,6,Marian,Kotleba,4,0.46,
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,7,Ján,Kubiš,15,1.75,
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,8,Igor,Matovič,18,2.1,
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,10,Peter,Pellegrini,340,39.76,P
2,Trnavský kraj,202,Galanta,202,Galanta,503975,Pusté Úľany,11,Róbert,Švec,2,0.23,X
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,1,Andrej,Danko,4,0.05,X
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,2,Patrik,Dubovský,52,0.77,
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,3,Krisztián,Forró,18,0.26,
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,4,Štefan,Harabin,910,13.56,
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,5,Ivan,Korčok,2812,41.92,P
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,6,Marian,Kotleba,39,0.58,
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,7,Ján,Kubiš,110,1.63,
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,8,Igor,Matovič,121,1.8,
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,9,Milan,Náhlik,9,0.13,
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,10,Peter,Pellegrini,2627,39.16,P
2,Trnavský kraj,202,Galanta,202,Galanta,504009,Sereď,11,Róbert,Švec,6,0.08,X
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,1,Andrej,Danko,1,0.05,X
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,2,Patrik,Dubovský,8,0.43,
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,3,Krisztián,Forró,182,9.99,
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,4,Štefan,Harabin,173,9.5,
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,5,Ivan,Korčok,880,48.32,P
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,6,Marian,Kotleba,6,0.32,
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,7,Ján,Kubiš,22,1.2,
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,8,Igor,Matovič,51,2.8,
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,9,Milan,Náhlik,4,0.21,
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,10,Peter,Pellegrini,490,26.9,P
2,Trnavský kraj,202,Galanta,202,Galanta,504017,Sládkovičovo,11,Róbert,Švec,4,0.21,X
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,1,Andrej,Danko,1,0.56,X
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,2,Patrik,Dubovský,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,3,Krisztián,Forró,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,4,Štefan,Harabin,30,16.85,
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,5,Ivan,Korčok,54,30.33,P
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,6,Marian,Kotleba,1,0.56,
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,7,Ján,Kubiš,1,0.56,
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,8,Igor,Matovič,7,3.93,
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,9,Milan,Náhlik,1,0.56,
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,10,Peter,Pellegrini,83,46.62,P
2,Trnavský kraj,202,Galanta,202,Galanta,504033,Šalgočka,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,2,Patrik,Dubovský,10,1.18,
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,3,Krisztián,Forró,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,4,Štefan,Harabin,112,13.28,
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,5,Ivan,Korčok,353,41.87,P
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,6,Marian,Kotleba,4,0.47,
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,7,Ján,Kubiš,18,2.13,
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,8,Igor,Matovič,24,2.84,
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,9,Milan,Náhlik,1,0.11,
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,10,Peter,Pellegrini,321,38.07,P
2,Trnavský kraj,202,Galanta,202,Galanta,504041,Šintava,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,2,Patrik,Dubovský,3,0.18,
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,3,Krisztián,Forró,2,0.12,
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,4,Štefan,Harabin,227,13.69,
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,5,Ivan,Korčok,505,30.47,P
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,6,Marian,Kotleba,6,0.36,
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,7,Ján,Kubiš,27,1.62,
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,8,Igor,Matovič,26,1.56,
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,9,Milan,Náhlik,2,0.12,
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,10,Peter,Pellegrini,859,51.84,P
2,Trnavský kraj,202,Galanta,202,Galanta,504050,Šoporňa,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,1,Andrej,Danko,1,0.21,X
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,2,Patrik,Dubovský,1,0.21,
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,3,Krisztián,Forró,224,48.59,
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,4,Štefan,Harabin,26,5.63,
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,5,Ivan,Korčok,83,18,P
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,6,Marian,Kotleba,1,0.21,
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,7,Ján,Kubiš,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,8,Igor,Matovič,16,3.47,
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,10,Peter,Pellegrini,109,23.64,P
2,Trnavský kraj,202,Galanta,202,Galanta,504076,Tomášikovo,11,Róbert,Švec,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,1,Andrej,Danko,1,0.23,X
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,2,Patrik,Dubovský,1,0.23,
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,3,Krisztián,Forró,73,16.82,
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,4,Štefan,Harabin,46,10.59,
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,5,Ivan,Korčok,191,44,P
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,6,Marian,Kotleba,2,0.46,
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,7,Ján,Kubiš,6,1.38,
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,8,Igor,Matovič,6,1.38,
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,9,Milan,Náhlik,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,10,Peter,Pellegrini,107,24.65,P
2,Trnavský kraj,202,Galanta,202,Galanta,504084,Topoľnica,11,Róbert,Švec,1,0.23,X
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,1,Andrej,Danko,0,0,X
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,2,Patrik,Dubovský,0,0,
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,3,Krisztián,Forró,695,64.59,
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,4,Štefan,Harabin,33,3.06,
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,5,Ivan,Korčok,172,15.98,P
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,6,Marian,Kotleba,1,0.09,
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,7,Ján,Kubiš,2,0.18,
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,8,Igor,Matovič,23,2.13,
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,9,Milan,Náhlik,2,0.18,
2,Trnavský kraj,202,Galanta,202,Galanta,504106,Trstice,10,Peter,Pellegrini,148,13.75,P
