"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523607,"Krížová Ves",1,1495,312,20.86,312,100.00,305,97.75
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523615,"Lechnica",1,196,99,50.51,99,100.00,98,98.98
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523623,"Lendak",1,953,420,44.07,420,100.00,419,99.76
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523623,"Lendak",2,971,468,48.19,468,100.00,464,99.14
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523623,"Lendak",3,916,467,50.98,467,100.00,465,99.57
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523623,"Lendak",4,1035,521,50.33,521,100.00,518,99.42
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523682,"Ľubica",1,811,385,47.47,385,100.00,383,99.48
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523682,"Ľubica",2,910,312,34.28,312,100.00,310,99.35
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523682,"Ľubica",3,773,450,58.21,450,100.00,448,99.55
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523682,"Ľubica",4,791,446,56.38,446,100.00,443,99.32
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523674,"Majere",1,98,53,54.08,53,100.00,53,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",559938,"Malá Franková",1,151,92,60.92,92,100.00,92,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",581241,"Malý Slavkov",1,907,357,39.36,357,100.00,354,99.15
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523712,"Matiašovce",1,590,270,45.76,270,100.00,270,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523739,"Mlynčeky",1,551,316,57.35,316,100.00,313,99.05
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523771,"Osturňa",1,253,143,56.52,143,100.00,142,99.30
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523780,"Podhorany",1,1466,211,14.39,211,100.00,205,97.15
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523798,"Rakúsy",1,627,256,40.82,256,100.00,252,98.43
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523798,"Rakúsy",2,1321,50,3.78,50,100.00,50,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523801,"Reľov",1,277,123,44.40,123,100.00,123,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523810,"Slovenská Ves",1,1419,558,39.32,558,100.00,552,98.92
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523828,"Spišská Belá",1,1302,738,56.68,738,100.00,735,99.59
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523828,"Spišská Belá",2,980,448,45.71,448,100.00,447,99.77
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523828,"Spišská Belá",3,1320,476,36.06,476,100.00,472,99.15
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523828,"Spišská Belá",4,1074,522,48.60,522,100.00,520,99.61
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523828,"Spišská Belá",5,432,242,56.01,242,100.00,242,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523836,"Spišská Stará Ves",1,845,394,46.62,394,100.00,387,98.22
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523836,"Spišská Stará Ves",2,787,370,47.01,370,100.00,367,99.18
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523861,"Spišské Hanušovce",1,557,284,50.98,284,100.00,283,99.64
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523887,"Stará Lesná",1,826,338,40.92,338,100.00,335,99.11
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523909,"Stráne pod Tatrami",1,1301,135,10.37,135,100.00,134,99.25
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523976,"Toporec",1,1478,284,19.21,284,100.00,282,99.29
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523984,"Tvarožná",1,585,295,50.42,295,100.00,293,99.32
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",523992,"Veľká Franková",1,290,165,56.89,165,100.00,163,98.78
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524000,"Veľká Lomnica",1,1190,96,8.06,96,100.00,96,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524000,"Veľká Lomnica",2,1116,592,53.04,592,100.00,591,99.83
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524000,"Veľká Lomnica",3,1106,530,47.92,530,100.00,530,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524042,"Vlková",1,684,372,54.38,372,100.00,363,97.58
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524051,"Vlkovce",1,363,220,60.60,220,100.00,220,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524069,"Vojňany",1,243,142,58.43,142,100.00,142,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524077,"Vrbov",1,1083,451,41.64,451,100.00,447,99.11
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524085,"Výborná",1,814,127,15.60,127,100.00,125,98.42
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524115,"Zálesie",1,66,50,75.75,50,100.00,50,100.00
7,"Prešovský kraj",703,"Kežmarok",703,"Kežmarok",524123,"Žakovce",1,724,402,55.52,401,99.75,400,99.50
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526371,"Baldovce",1,127,85,66.92,85,100.00,84,98.82
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526380,"Beharovce",1,148,100,67.56,100,100.00,100,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526401,"Bijacovce",1,676,328,48.52,328,100.00,325,99.08
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526410,"Brutovce",1,132,74,56.06,74,100.00,73,98.64
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526428,"Buglovce",1,214,125,58.41,125,100.00,125,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526452,"Dlhé Stráže",1,434,209,48.15,209,100.00,207,99.04
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526461,"Doľany",1,451,152,33.70,152,100.00,148,97.36
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526479,"Domaňovce",1,715,383,53.56,383,100.00,383,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526487,"Dravce",1,642,265,41.27,265,100.00,262,98.86
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526495,"Dúbrava",1,265,159,60.00,159,100.00,158,99.37
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526517,"Granč - Petrovce",1,507,299,58.97,299,100.00,299,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526525,"Harakovce",1,47,31,65.95,31,100.00,31,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543179,"Jablonov",1,730,312,42.73,312,100.00,310,99.35
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543225,"Klčov",1,492,253,51.42,253,100.00,252,99.60
7,"Prešovský kraj",704,"Poprad",704,"Levoča",581640,"Korytné",1,80,58,72.50,58,100.00,58,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543276,"Kurimany",1,317,217,68.45,217,100.00,216,99.53
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",1,1644,514,31.26,514,100.00,509,99.02
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",2,743,444,59.75,444,100.00,443,99.77
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",3,935,490,52.40,490,100.00,489,99.79
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",4,988,521,52.73,521,100.00,518,99.42
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",5,1044,462,44.25,462,100.00,462,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",6,1327,449,33.83,449,100.00,448,99.77
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",7,1275,482,37.80,482,100.00,475,98.54
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",8,1335,499,37.37,499,100.00,494,98.99
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",9,1106,611,55.24,611,100.00,608,99.50
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",10,341,40,11.73,40,100.00,36,90.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543292,"Levoča",11,220,127,57.72,127,100.00,127,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543314,"Lúčka",1,105,63,60.00,63,100.00,63,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543381,"Nemešany",1,346,230,66.47,230,100.00,229,99.56
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543390,"Nižné Repaše",1,140,99,70.71,99,100.00,98,98.98
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543420,"Oľšavica",1,201,145,72.13,145,100.00,145,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543446,"Ordzovany",1,133,73,54.88,73,100.00,73,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543454,"Pavľany",1,53,31,58.49,31,100.00,31,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543462,"Poľanovce",1,137,84,61.31,84,100.00,83,98.80
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543471,"Pongrácovce",1,103,67,65.04,67,100.00,66,98.50
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543578,"Spišské Podhradie",1,906,481,53.09,481,100.00,480,99.79
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543578,"Spišské Podhradie",2,926,463,50.00,463,100.00,463,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543578,"Spišské Podhradie",3,1066,371,34.80,371,100.00,368,99.19
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543578,"Spišské Podhradie",4,77,44,57.14,44,100.00,44,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543608,"Spišský Hrhov",1,1295,629,48.57,629,100.00,627,99.68
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543624,"Spišský Štvrtok",1,981,282,28.74,282,100.00,281,99.64
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543624,"Spišský Štvrtok",2,1026,439,42.78,439,100.00,438,99.77
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543641,"Studenec",1,421,221,52.49,221,100.00,220,99.54
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543675,"Torysky",1,291,168,57.73,168,100.00,166,98.80
7,"Prešovský kraj",704,"Poprad",704,"Levoča",543691,"Uloža",1,190,112,58.94,112,100.00,112,100.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526606,"Vyšné Repaše",1,78,50,64.10,50,100.00,49,98.00
7,"Prešovský kraj",704,"Poprad",704,"Levoča",526614,"Vyšný Slavkov",1,233,153,65.66,153,100.00,152,99.34
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523402,"Batizovce",1,918,541,58.93,541,100.00,541,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523402,"Batizovce",2,981,384,39.14,384,100.00,380,98.95
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523437,"Gánovce",1,1107,560,50.58,560,100.00,560,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523445,"Gerlachov",1,696,287,41.23,287,100.00,285,99.30
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523496,"Hozelec",1,615,324,52.68,324,100.00,324,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523488,"Hôrka",1,1036,552,53.28,552,100.00,552,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523488,"Hôrka",2,596,357,59.89,357,100.00,356,99.71
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523518,"Hranovnica",1,1115,390,34.97,390,100.00,387,99.23
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523518,"Hranovnica",2,1101,292,26.52,292,100.00,291,99.65
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523542,"Jánovce",1,532,280,52.63,280,100.00,280,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523542,"Jánovce",2,548,61,11.13,61,100.00,61,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523593,"Kravany",1,715,341,47.69,341,100.00,340,99.70
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523631,"Liptovská Teplička",1,962,268,27.85,268,100.00,266,99.25
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523631,"Liptovská Teplička",2,815,414,50.79,414,100.00,409,98.79
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523658,"Lučivná",1,784,319,40.68,319,100.00,316,99.05
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523721,"Mengusovce",1,526,228,43.34,228,100.00,228,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523747,"Mlynica",1,556,373,67.08,373,100.00,373,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523763,"Nová Lesná",1,1394,659,47.27,659,100.00,655,99.39
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",1,2524,581,23.01,581,100.00,581,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",2,923,597,64.68,597,100.00,590,98.82
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",3,827,462,55.86,462,100.00,461,99.78
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",4,913,484,53.01,484,100.00,482,99.58
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",5,621,316,50.88,316,100.00,316,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",6,658,344,52.27,344,100.00,343,99.70
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",7,613,306,49.91,306,100.00,306,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",8,761,487,63.99,487,100.00,481,98.76
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",9,708,407,57.48,407,100.00,405,99.50
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",10,669,386,57.69,386,100.00,386,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",11,687,356,51.81,356,100.00,354,99.43
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",12,1375,793,57.67,793,100.00,789,99.49
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",13,1153,700,60.71,700,100.00,696,99.42
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",14,1227,743,60.55,742,99.86,740,99.59
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",15,1164,755,64.86,754,99.86,750,99.33
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",16,1242,785,63.20,785,100.00,782,99.61
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",17,501,316,63.07,315,99.68,313,99.05
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",18,902,429,47.56,428,99.76,426,99.30
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",19,1262,550,43.58,550,100.00,550,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",20,888,497,55.96,497,100.00,492,98.99
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",21,1019,561,55.05,561,100.00,557,99.28
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",22,922,491,53.25,491,100.00,491,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",23,948,517,54.53,517,100.00,516,99.80
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",24,929,460,49.51,460,100.00,458,99.56
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",25,793,447,56.36,446,99.77,442,98.88
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",26,833,437,52.46,437,100.00,436,99.77
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",27,1012,566,55.92,566,100.00,564,99.64
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",28,1061,568,53.53,567,99.82,564,99.29
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",29,1145,585,51.09,573,97.94,571,97.60
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",30,1002,603,60.17,602,99.83,602,99.83
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",31,853,462,54.16,462,100.00,460,99.56
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",32,1024,540,52.73,540,100.00,535,99.07
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",33,1206,616,51.07,616,100.00,607,98.53
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",34,969,546,56.34,546,100.00,544,99.63
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",35,1461,731,50.03,731,100.00,727,99.45
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",36,1241,616,49.63,616,100.00,615,99.83
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",37,1207,633,52.44,633,100.00,631,99.68
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",38,1165,563,48.32,563,100.00,559,99.28
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",39,1222,594,48.60,594,100.00,594,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523381,"Poprad",40,221,116,52.48,116,100.00,116,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523844,"Spišská Teplica",1,868,494,56.91,494,100.00,493,99.79
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523844,"Spišská Teplica",2,934,467,50.00,467,100.00,464,99.35
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523852,"Spišské Bystré",1,984,466,47.35,466,100.00,464,99.57
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523852,"Spišské Bystré",2,952,555,58.29,555,100.00,553,99.63
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523879,"Spišský Štiavnik",1,866,493,56.92,493,100.00,490,99.39
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523879,"Spišský Štiavnik",2,978,250,25.56,250,100.00,244,97.60
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523925,"Svit",1,836,442,52.87,442,100.00,441,99.77
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523925,"Svit",2,1001,602,60.13,602,100.00,599,99.50
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523925,"Svit",3,857,462,53.90,462,100.00,460,99.56
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523925,"Svit",4,865,389,44.97,389,100.00,388,99.74
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523925,"Svit",5,910,524,57.58,524,100.00,520,99.23
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523925,"Svit",6,1078,627,58.16,627,100.00,626,99.84
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523925,"Svit",7,722,358,49.58,358,100.00,352,98.32
7,"Prešovský kraj",704,"Poprad",706,"Poprad",559890,"Štôla",1,439,262,59.68,262,100.00,262,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523933,"Štrba",1,1156,591,51.12,591,100.00,589,99.66
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523933,"Štrba",2,833,447,53.66,447,100.00,446,99.77
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523933,"Štrba",3,765,482,63.00,482,100.00,480,99.58
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523933,"Štrba",4,621,570,91.78,570,100.00,567,99.47
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524107,"Šuňava",1,785,393,50.06,393,100.00,391,99.49
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524107,"Šuňava",2,750,393,52.40,393,100.00,389,98.98
7,"Prešovský kraj",704,"Poprad",706,"Poprad",523950,"Švábovce",1,1152,493,42.79,493,100.00,489,99.18
7,"Prešovský kraj",704,"Poprad",706,"Poprad",580368,"Tatranská Javorina",1,186,124,66.66,124,100.00,122,98.38
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524018,"Veľký Slavkov",1,1169,477,40.80,477,100.00,474,99.37
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524026,"Vernár",1,458,291,63.53,291,100.00,291,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524034,"Vikartovce",1,750,215,28.66,215,100.00,214,99.53
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524034,"Vikartovce",2,704,421,59.80,421,100.00,418,99.28
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524093,"Vydrník",1,890,232,26.06,230,99.13,226,97.41
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",1,335,201,60.00,201,100.00,200,99.50
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",2,298,199,66.77,199,100.00,199,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",3,1013,696,68.70,696,100.00,693,99.56
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",4,613,382,62.31,382,100.00,381,99.73
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",5,1472,934,63.45,934,100.00,931,99.67
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",6,205,141,68.78,141,100.00,141,100.00
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524131,"Ždiar",1,1144,617,53.93,617,100.00,614,99.51
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524158,"Abranovce",1,514,213,41.43,213,100.00,210,98.59
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524174,"Bajerov",1,347,216,62.24,216,100.00,216,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524191,"Bertotovce",1,418,238,56.93,238,100.00,235,98.73
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524212,"Brestov",1,368,226,61.41,226,100.00,226,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524221,"Bretejovce",1,368,250,67.93,250,100.00,250,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524255,"Brežany",1,170,121,71.17,121,100.00,118,97.52
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524263,"Bzenov",1,570,314,55.08,314,100.00,313,99.68
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524271,"Čelovce",1,282,173,61.34,173,100.00,173,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524301,"Červenica",1,701,85,12.12,85,100.00,85,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524336,"Demjata",1,893,530,59.35,530,100.00,529,99.81
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524352,"Drienov",1,1744,824,47.24,824,100.00,823,99.87
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524361,"Drienovská Nová Ves",1,673,349,51.85,349,100.00,346,99.14
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524387,"Dulova Ves",1,1265,774,61.18,774,100.00,770,99.48
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524395,"Fintice",1,917,530,57.79,530,100.00,529,99.81
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524395,"Fintice",2,934,600,64.23,600,100.00,599,99.83
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524409,"Fričovce",1,859,388,45.16,388,100.00,388,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524417,"Fulianka",1,335,201,60.00,201,100.00,198,98.50
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524425,"Geraltov",1,96,54,56.25,54,100.00,53,98.14
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524433,"Gregorovce",1,740,452,61.08,452,100.00,449,99.33
7,"Prešovský kraj",705,"Prešov",707,"Prešov",518522,"Haniska",1,621,354,57.00,354,100.00,352,99.43
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524450,"Hendrichovce",1,202,119,58.91,119,100.00,119,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524468,"Hermanovce",1,1182,444,37.56,444,100.00,440,99.09
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524476,"Hrabkov",1,572,325,56.81,325,100.00,325,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524506,"Chmeľov",1,768,304,39.58,304,100.00,303,99.67
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524514,"Chmeľovec",1,366,238,65.02,238,100.00,234,98.31
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524549,"Chmiňany",1,675,213,31.55,213,100.00,212,99.53
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524522,"Chminianska Nová Ves",1,1010,554,54.85,554,100.00,551,99.45
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524531,"Chminianske Jakubovany",1,1479,236,15.95,236,100.00,230,97.45
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524581,"Janov",1,249,148,59.43,148,100.00,148,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524590,"Janovík",1,333,220,66.06,220,100.00,219,99.54
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524620,"Kapušany",1,830,531,63.97,531,100.00,526,99.05
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524620,"Kapušany",2,848,501,59.08,501,100.00,499,99.60
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524638,"Kendice",1,1478,708,47.90,708,100.00,705,99.57
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524646,"Klenov",1,180,99,55.00,99,100.00,99,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524654,"Kojatice",1,855,401,46.90,401,100.00,400,99.75
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524662,"Kokošovce",1,726,463,63.77,463,100.00,462,99.78
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524697,"Krížovany",1,283,143,50.53,143,100.00,143,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524701,"Kvačany",1,229,159,69.43,159,100.00,158,99.37
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524727,"Lada",1,670,346,51.64,346,100.00,345,99.71
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524735,"Lažany",1,148,88,59.45,88,100.00,88,100.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524743,"Lemešany",1,750,397,52.93,397,100.00,393,98.99
