"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",511510,"Látky",1,"Ivan","Korčok",103,27.83
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",511510,"Látky",2,"Peter","Pellegrini",267,72.16
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",511731,"Podkriváň",1,"Ivan","Korčok",62,19.31
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",511731,"Podkriváň",2,"Peter","Pellegrini",259,80.68
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518794,"Slatinské Lazy",1,"Ivan","Korčok",123,40.19
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518794,"Slatinské Lazy",2,"Peter","Pellegrini",183,59.80
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518816,"Stará Huta",1,"Ivan","Korčok",76,38.38
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518816,"Stará Huta",2,"Peter","Pellegrini",122,61.61
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518824,"Stožok",1,"Ivan","Korčok",221,34.91
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518824,"Stožok",2,"Peter","Pellegrini",412,65.08
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518921,"Vígľaš",1,"Ivan","Korčok",317,37.20
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518921,"Vígľaš",2,"Peter","Pellegrini",535,62.79
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518930,"Vígľašská Huta - Kalinka",1,"Ivan","Korčok",71,34.29
6,"Banskobystrický kraj",606,"Zvolen",604,"Detva",518930,"Vígľašská Huta - Kalinka",2,"Peter","Pellegrini",136,65.70
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518212,"Bzovík",1,"Ivan","Korčok",195,38.46
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518212,"Bzovík",2,"Peter","Pellegrini",312,61.53
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518239,"Cerovo",1,"Ivan","Korčok",32,13.73
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518239,"Cerovo",2,"Peter","Pellegrini",201,86.26
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518247,"Čabradský Vrbovok",1,"Ivan","Korčok",29,22.13
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518247,"Čabradský Vrbovok",2,"Peter","Pellegrini",102,77.86
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518255,"Čekovce",1,"Ivan","Korčok",57,28.64
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518255,"Čekovce",2,"Peter","Pellegrini",142,71.35
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518280,"Devičie",1,"Ivan","Korčok",46,28.75
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518280,"Devičie",2,"Peter","Pellegrini",114,71.25
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518301,"Dolné Mladonice",1,"Ivan","Korčok",13,18.84
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518301,"Dolné Mladonice",2,"Peter","Pellegrini",56,81.15
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518310,"Dolný Badín",1,"Ivan","Korčok",59,42.75
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518310,"Dolný Badín",2,"Peter","Pellegrini",79,57.24
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518336,"Domaníky",1,"Ivan","Korčok",43,43.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518336,"Domaníky",2,"Peter","Pellegrini",57,57.00
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518344,"Drážovce",1,"Ivan","Korčok",7,11.11
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518344,"Drážovce",2,"Peter","Pellegrini",56,88.88
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518352,"Drienovo",1,"Ivan","Korčok",27,42.18
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518352,"Drienovo",2,"Peter","Pellegrini",37,57.81
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518387,"Dudince",1,"Ivan","Korčok",517,41.55
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518387,"Dudince",2,"Peter","Pellegrini",727,58.44
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518409,"Hontianske Moravce",1,"Ivan","Korčok",116,31.35
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518409,"Hontianske Moravce",2,"Peter","Pellegrini",254,68.64
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518417,"Hontianske Nemce",1,"Ivan","Korčok",255,36.53
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518417,"Hontianske Nemce",2,"Peter","Pellegrini",443,63.46
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518425,"Hontianske Tesáre",1,"Ivan","Korčok",102,31.77
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518425,"Hontianske Tesáre",2,"Peter","Pellegrini",219,68.22
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518433,"Horné Mladonice",1,"Ivan","Korčok",25,27.47
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518433,"Horné Mladonice",2,"Peter","Pellegrini",66,72.52
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518441,"Horný Badín",1,"Ivan","Korčok",35,37.23
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518441,"Horný Badín",2,"Peter","Pellegrini",59,62.76
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518484,"Jalšovík",1,"Ivan","Korčok",49,44.54
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518484,"Jalšovík",2,"Peter","Pellegrini",61,55.45
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518514,"Kozí Vrbovok",1,"Ivan","Korčok",24,32.43
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518514,"Kozí Vrbovok",2,"Peter","Pellegrini",50,67.56
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518531,"Kráľovce - Krnišov",1,"Ivan","Korčok",29,29.89
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518531,"Kráľovce - Krnišov",2,"Peter","Pellegrini",68,70.10
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518557,"Krupina",1,"Ivan","Korčok",1430,39.14
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518557,"Krupina",2,"Peter","Pellegrini",2223,60.85
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518565,"Lackov",1,"Ivan","Korčok",18,32.72
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518565,"Lackov",2,"Peter","Pellegrini",37,67.27
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518573,"Ladzany",1,"Ivan","Korčok",30,17.85
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518573,"Ladzany",2,"Peter","Pellegrini",138,82.14
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518603,"Lišov",1,"Ivan","Korčok",24,21.62
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518603,"Lišov",2,"Peter","Pellegrini",87,78.37
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518611,"Litava",1,"Ivan","Korčok",41,16.33
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518611,"Litava",2,"Peter","Pellegrini",210,83.66
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518646,"Medovarce",1,"Ivan","Korčok",24,34.78
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518646,"Medovarce",2,"Peter","Pellegrini",45,65.21
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518701,"Rykynčice",1,"Ivan","Korčok",73,39.89
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518701,"Rykynčice",2,"Peter","Pellegrini",110,60.10
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518735,"Sebechleby",1,"Ivan","Korčok",274,49.28
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518735,"Sebechleby",2,"Peter","Pellegrini",282,50.71
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518743,"Selce",1,"Ivan","Korčok",8,15.68
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518743,"Selce",2,"Peter","Pellegrini",43,84.31
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518751,"Senohrad",1,"Ivan","Korčok",91,23.33
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518751,"Senohrad",2,"Peter","Pellegrini",299,76.66
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518832,"Sudince",1,"Ivan","Korčok",4,13.79
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518832,"Sudince",2,"Peter","Pellegrini",25,86.20
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518841,"Súdovce",1,"Ivan","Korčok",18,26.08
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518841,"Súdovce",2,"Peter","Pellegrini",51,73.91
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518867,"Terany",1,"Ivan","Korčok",71,25.26
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518867,"Terany",2,"Peter","Pellegrini",210,74.73
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518883,"Trpín",1,"Ivan","Korčok",25,35.71
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518883,"Trpín",2,"Peter","Pellegrini",45,64.28
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518905,"Uňatín",1,"Ivan","Korčok",35,32.40
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518905,"Uňatín",2,"Peter","Pellegrini",73,67.59
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518956,"Zemiansky Vrbovok",1,"Ivan","Korčok",14,27.45
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518956,"Zemiansky Vrbovok",2,"Peter","Pellegrini",37,72.54
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518999,"Žibritov",1,"Ivan","Korčok",29,53.70
6,"Banskobystrický kraj",606,"Zvolen",605,"Krupina",518999,"Žibritov",2,"Peter","Pellegrini",25,46.29
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518166,"Babiná",1,"Ivan","Korčok",113,40.35
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518166,"Babiná",2,"Peter","Pellegrini",167,59.64
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518174,"Bacúrov",1,"Ivan","Korčok",55,55.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518174,"Bacúrov",2,"Peter","Pellegrini",45,45.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518191,"Breziny",1,"Ivan","Korčok",45,29.03
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518191,"Breziny",2,"Peter","Pellegrini",110,70.96
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518204,"Budča",1,"Ivan","Korčok",335,50.22
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518204,"Budča",2,"Peter","Pellegrini",332,49.77
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518221,"Bzovská Lehôtka",1,"Ivan","Korčok",25,36.76
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518221,"Bzovská Lehôtka",2,"Peter","Pellegrini",43,63.23
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518298,"Dobrá Niva",1,"Ivan","Korčok",466,44.63
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518298,"Dobrá Niva",2,"Peter","Pellegrini",578,55.36
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518361,"Dubové",1,"Ivan","Korčok",61,29.46
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518361,"Dubové",2,"Peter","Pellegrini",146,70.53
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518476,"Hronská Breznica",1,"Ivan","Korčok",38,27.53
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518476,"Hronská Breznica",2,"Peter","Pellegrini",100,72.46
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518506,"Kováčová",1,"Ivan","Korčok",614,54.24
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518506,"Kováčová",2,"Peter","Pellegrini",518,45.75
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518581,"Lešť (vojenský obvod)",1,"Ivan","Korčok",6,33.33
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518581,"Lešť (vojenský obvod)",2,"Peter","Pellegrini",12,66.66
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",558133,"Lieskovec",1,"Ivan","Korčok",345,45.03
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",558133,"Lieskovec",2,"Peter","Pellegrini",421,54.96
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",558087,"Lukavica",1,"Ivan","Korčok",97,58.08
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",558087,"Lukavica",2,"Peter","Pellegrini",70,41.91
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518654,"Michalková",1,"Ivan","Korčok",17,36.95
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518654,"Michalková",2,"Peter","Pellegrini",29,63.04
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518662,"Očová",1,"Ivan","Korčok",407,31.14
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518662,"Očová",2,"Peter","Pellegrini",900,68.85
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518671,"Ostrá Lúka",1,"Ivan","Korčok",66,37.28
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518671,"Ostrá Lúka",2,"Peter","Pellegrini",111,62.71
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518689,"Pliešovce",1,"Ivan","Korčok",434,35.19
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518689,"Pliešovce",2,"Peter","Pellegrini",799,64.80
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518697,"Podzámčok",1,"Ivan","Korčok",158,47.30
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518697,"Podzámčok",2,"Peter","Pellegrini",176,52.69
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518727,"Sása",1,"Ivan","Korčok",193,44.16
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518727,"Sása",2,"Peter","Pellegrini",244,55.83
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518760,"Sielnica",1,"Ivan","Korčok",293,43.99
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518760,"Sielnica",2,"Peter","Pellegrini",373,56.00
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518808,"Sliač",1,"Ivan","Korčok",1530,53.85
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518808,"Sliač",2,"Peter","Pellegrini",1311,46.14
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518875,"Tŕnie",1,"Ivan","Korčok",120,48.97
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518875,"Tŕnie",2,"Peter","Pellegrini",125,51.02
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518891,"Turová",1,"Ivan","Korčok",117,41.93
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518891,"Turová",2,"Peter","Pellegrini",162,58.06
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",581585,"Veľká Lúka",1,"Ivan","Korčok",271,55.64
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",581585,"Veľká Lúka",2,"Peter","Pellegrini",216,44.35
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518158,"Zvolen",1,"Ivan","Korčok",9833,49.26
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518158,"Zvolen",2,"Peter","Pellegrini",10126,50.73
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518972,"Zvolenská Slatina",1,"Ivan","Korčok",647,44.10
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518972,"Zvolenská Slatina",2,"Peter","Pellegrini",820,55.89
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518981,"Železná Breznica",1,"Ivan","Korčok",112,39.16
6,"Banskobystrický kraj",606,"Zvolen",611,"Zvolen",518981,"Železná Breznica",2,"Peter","Pellegrini",174,60.83
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516601,"Baďan",1,"Ivan","Korčok",27,27.27
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516601,"Baďan",2,"Peter","Pellegrini",72,72.72
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516627,"Banská Belá",1,"Ivan","Korčok",270,45.37
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516627,"Banská Belá",2,"Peter","Pellegrini",325,54.62
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516643,"Banská Štiavnica",1,"Ivan","Korčok",2342,46.76
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516643,"Banská Štiavnica",2,"Peter","Pellegrini",2666,53.23
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516651,"Banský Studenec",1,"Ivan","Korčok",92,34.98
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516651,"Banský Studenec",2,"Peter","Pellegrini",171,65.01
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516678,"Beluj",1,"Ivan","Korčok",23,36.50
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516678,"Beluj",2,"Peter","Pellegrini",40,63.49
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516716,"Dekýš",1,"Ivan","Korčok",44,40.36
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516716,"Dekýš",2,"Peter","Pellegrini",65,59.63
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516856,"Ilija",1,"Ivan","Korčok",96,44.23
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516856,"Ilija",2,"Peter","Pellegrini",121,55.76
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516953,"Kozelník",1,"Ivan","Korčok",28,29.78
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516953,"Kozelník",2,"Peter","Pellegrini",66,70.21
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517071,"Močiar",1,"Ivan","Korčok",14,17.94
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517071,"Močiar",2,"Peter","Pellegrini",64,82.05
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517160,"Počúvadlo",1,"Ivan","Korčok",40,47.61
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517160,"Počúvadlo",2,"Peter","Pellegrini",44,52.38
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517143,"Podhorie",1,"Ivan","Korčok",61,31.28
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517143,"Podhorie",2,"Peter","Pellegrini",134,68.71
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517178,"Prenčov",1,"Ivan","Korčok",122,35.56
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517178,"Prenčov",2,"Peter","Pellegrini",221,64.43
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516597,"Svätý Anton",1,"Ivan","Korčok",253,39.34
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",516597,"Svätý Anton",2,"Peter","Pellegrini",390,60.65
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517283,"Štiavnické Bane",1,"Ivan","Korčok",189,34.23
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517283,"Štiavnické Bane",2,"Peter","Pellegrini",363,65.76
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517372,"Vysoká",1,"Ivan","Korčok",32,38.55
6,"Banskobystrický kraj",607,"Žiar nad Hronom",602,"Banská Štiavnica",517372,"Vysoká",2,"Peter","Pellegrini",51,61.44
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",581607,"Brehy",1,"Ivan","Korčok",186,34.70
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",581607,"Brehy",2,"Peter","Pellegrini",350,65.29
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516759,"Hodruša - Hámre",1,"Ivan","Korčok",349,31.69
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516759,"Hodruša - Hámre",2,"Peter","Pellegrini",752,68.30
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516805,"Horné Hámre",1,"Ivan","Korčok",191,47.27
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516805,"Horné Hámre",2,"Peter","Pellegrini",213,52.72
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516813,"Hrabičov",1,"Ivan","Korčok",70,23.97
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516813,"Hrabičov",2,"Peter","Pellegrini",222,76.02
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516830,"Hronský Beňadik",1,"Ivan","Korčok",180,28.52
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516830,"Hronský Beňadik",2,"Peter","Pellegrini",451,71.47
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516902,"Kľak",1,"Ivan","Korčok",29,26.85
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",516902,"Kľak",2,"Peter","Pellegrini",79,73.14
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517062,"Malá Lehota",1,"Ivan","Korčok",120,23.90
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517062,"Malá Lehota",2,"Peter","Pellegrini",382,76.09
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517097,"Nová Baňa",1,"Ivan","Korčok",1709,47.05
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517097,"Nová Baňa",2,"Peter","Pellegrini",1923,52.94
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",580546,"Orovnica",1,"Ivan","Korčok",97,32.65
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",580546,"Orovnica",2,"Peter","Pellegrini",200,67.34
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517119,"Ostrý Grúň",1,"Ivan","Korčok",88,30.44
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517119,"Ostrý Grúň",2,"Peter","Pellegrini",201,69.55
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517127,"Píla",1,"Ivan","Korčok",14,22.22
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517127,"Píla",2,"Peter","Pellegrini",49,77.77
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517232,"Rudno nad Hronom",1,"Ivan","Korčok",112,37.08
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517232,"Rudno nad Hronom",2,"Peter","Pellegrini",190,62.91
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517291,"Tekovská Breznica",1,"Ivan","Korčok",219,31.60
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517291,"Tekovská Breznica",2,"Peter","Pellegrini",474,68.39
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517330,"Veľká Lehota",1,"Ivan","Korčok",182,30.23
6,"Banskobystrický kraj",607,"Žiar nad Hronom",612,"Žarnovica",517330,"Veľká Lehota",2,"Peter","Pellegrini",420,69.76
