obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,Víťazný kandidát
503266,2.3,0.0,48.28,0.0,44.83,0.0,0.0,0.0,4.6,0.0,0.0,Forró
503274,1.61,0.0,57.26,0.81,37.9,2.42,0.0,0.0,0.0,0.0,0.0,Forró
503282,0.71,0.0,65.72,0.0,31.68,0.47,0.0,0.0,0.47,0.47,0.47,Forró
503291,4.4,1.1,47.25,1.1,39.56,1.1,1.1,0.0,4.4,0.0,0.0,Forró
503312,4.35,0.0,39.13,8.7,39.13,4.35,0.0,0.0,4.35,0.0,0.0,Forró
503321,2.76,0.69,53.1,0.0,36.55,2.76,0.69,0.0,2.07,0.69,0.69,Forró
503339,4.35,0.0,34.78,0.0,60.87,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
503347,0.0,0.0,50.0,0.0,37.5,0.0,0.0,0.0,12.5,0.0,0.0,Forró
503355,13.33,0.0,26.67,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
503363,1.41,0.0,69.01,1.41,23.94,2.11,0.0,0.0,0.7,1.41,0.0,Forró
503371,4.76,0.0,61.9,0.0,31.75,0.0,1.59,0.0,0.0,0.0,0.0,Forró
503380,0.85,0.21,51.17,0.0,44.37,0.85,0.85,0.0,1.7,0.0,0.0,Forró
503398,0.93,0.0,65.74,0.93,30.56,1.85,0.0,0.0,0.0,0.0,0.0,Forró
503401,5.3,0.0,44.7,0.0,31.06,0.0,3.03,0.0,15.91,0.0,0.0,Forró
503436,3.03,0.0,54.55,0.0,24.24,3.03,3.03,0.0,12.12,0.0,0.0,Forró
503452,0.69,0.69,64.35,0.23,30.32,1.62,0.46,0.0,1.16,0.46,0.0,Forró
503461,4.76,0.0,61.9,0.0,21.43,0.0,0.0,0.0,11.9,0.0,0.0,Forró
503479,0.68,0.0,63.27,0.68,34.01,0.0,0.0,0.0,1.36,0.0,0.0,Forró
503487,5.0,0.0,45.0,0.0,46.67,0.0,1.67,0.0,1.67,0.0,0.0,Korčok
503495,0.0,0.0,60.19,0.0,33.98,0.0,0.0,0.0,5.83,0.0,0.0,Forró
503509,2.02,0.0,64.65,0.0,29.29,1.01,1.01,0.0,2.02,0.0,0.0,Forró
503517,2.99,0.0,14.93,0.0,71.64,1.49,4.48,0.0,4.48,0.0,0.0,Korčok
503525,3.23,0.0,41.94,1.61,37.1,3.23,6.45,0.0,6.45,0.0,0.0,Forró
503533,2.84,0.0,39.72,0.71,51.06,2.84,0.71,0.71,0.0,1.42,0.0,Korčok
503541,3.57,0.0,50.0,0.0,35.71,0.0,7.14,0.0,0.0,3.57,0.0,Forró
503550,4.05,0.68,38.51,0.0,50.68,1.35,2.7,0.0,2.03,0.0,0.0,Korčok
503568,4.58,0.0,47.06,0.65,43.14,0.65,0.0,0.0,3.92,0.0,0.0,Forró
503576,0.0,0.0,41.67,0.0,50.0,0.0,0.0,0.0,8.33,0.0,0.0,Korčok
503584,0.5,0.1,63.2,0.2,28.7,0.2,1.1,0.0,5.8,0.0,0.2,Forró
503592,0.99,0.5,72.22,0.5,23.12,1.29,0.0,0.1,0.6,0.3,0.4,Forró
503606,0.0,0.0,69.42,1.65,27.27,1.65,0.0,0.0,0.0,0.0,0.0,Forró
503614,0.58,0.15,41.07,0.0,50.36,0.58,1.31,0.0,5.81,0.0,0.15,Korčok
503631,2.78,0.0,42.22,1.11,51.11,1.11,1.67,0.0,0.0,0.0,0.0,Korčok
503649,1.34,2.01,35.57,0.0,46.98,1.34,10.74,0.67,1.34,0.0,0.0,Korčok
503665,0.9,0.23,61.15,0.35,33.27,1.21,0.94,0.12,1.56,0.12,0.16,Forró
503673,0.6,0.6,54.17,0.0,41.67,1.79,0.0,0.0,0.0,0.0,1.19,Forró
503681,0.0,0.0,73.77,0.0,22.13,0.82,1.64,0.0,1.64,0.0,0.0,Forró
503690,0.88,0.88,36.84,0.0,35.96,0.0,6.14,0.88,18.42,0.0,0.0,Forró
503703,1.09,0.0,44.81,1.64,46.45,0.0,1.64,0.0,4.37,0.0,0.0,Korčok
503711,1.98,0.0,56.11,0.66,35.64,1.65,1.98,0.0,1.65,0.33,0.0,Forró
503720,1.16,0.0,62.43,0.58,31.79,0.58,1.16,0.0,2.31,0.0,0.0,Forró
503746,1.94,0.0,48.54,0.49,41.75,1.46,1.94,0.49,3.4,0.0,0.0,Forró
503754,8.7,0.0,47.83,4.35,26.09,0.0,4.35,4.35,0.0,4.35,0.0,Forró
503762,0.0,0.68,61.64,0.0,32.19,2.74,0.0,0.0,2.74,0.0,0.0,Forró
503771,0.59,0.0,43.2,0.89,48.82,0.3,1.78,0.0,4.14,0.3,0.0,Korčok
503789,2.94,0.0,57.35,0.0,39.71,0.0,0.0,0.0,0.0,0.0,0.0,Forró
503797,0.54,0.0,79.03,0.0,17.74,0.54,0.54,0.0,0.81,0.0,0.81,Forró
503801,2.26,0.0,57.47,0.45,32.58,0.0,5.43,0.0,1.81,0.0,0.0,Forró
503819,1.85,0.0,63.58,0.0,27.16,0.62,6.79,0.0,0.0,0.0,0.0,Forró
503827,0.0,0.0,66.67,0.0,27.78,0.0,0.0,0.0,5.56,0.0,0.0,Forró
503835,1.31,0.38,44.09,0.38,50.47,0.56,0.75,0.0,2.06,0.0,0.0,Korčok
503843,0.0,0.0,48.8,1.44,44.5,0.48,1.44,0.0,2.39,0.48,0.48,Forró
503851,2.27,0.0,61.36,0.0,34.09,0.76,0.76,0.0,0.76,0.0,0.0,Forró
503860,4.01,0.36,50.0,0.36,39.78,1.09,1.46,0.36,1.82,0.36,0.36,Forró
503878,2.22,1.11,36.67,0.0,46.67,2.22,4.44,0.0,6.67,0.0,0.0,Korčok
503886,0.0,0.0,62.41,0.36,31.75,1.09,1.46,0.0,2.55,0.0,0.36,Forró
503894,1.1,0.0,78.36,0.0,17.81,0.55,0.55,0.55,0.82,0.0,0.27,Forró
503924,1.67,0.0,46.11,0.0,42.22,2.78,5.0,0.0,2.22,0.0,0.0,Forró
503932,1.52,0.0,39.92,0.38,54.37,0.38,1.9,0.0,1.52,0.0,0.0,Korčok
503959,0.81,0.0,48.51,0.27,39.57,10.57,0.0,0.0,0.0,0.27,0.0,Forró
503967,2.25,0.0,34.83,0.0,52.81,7.87,0.0,2.25,0.0,0.0,0.0,Korčok
503975,0.86,0.0,65.24,0.86,32.19,0.43,0.0,0.0,0.43,0.0,0.0,Forró
503983,1.01,0.0,59.73,0.34,33.22,2.35,0.67,0.0,2.01,0.0,0.67,Forró
503991,2.67,0.8,20.86,0.27,72.19,1.34,1.07,0.0,0.8,0.0,0.0,Korčok
504009,1.0,0.18,64.95,0.5,31.22,1.28,0.09,0.05,0.41,0.23,0.09,Forró
504017,1.54,0.11,50.28,0.22,44.22,1.1,0.44,0.11,1.87,0.11,0.0,Forró
504025,1.03,0.09,69.73,0.23,25.96,0.97,0.63,0.09,1.03,0.11,0.14,Forró
504033,0.0,0.0,43.28,0.0,35.82,19.4,0.0,0.0,0.0,1.49,0.0,Forró
504041,1.11,0.0,54.61,0.0,42.07,1.11,0.37,0.0,0.74,0.0,0.0,Forró
504050,1.37,0.23,57.44,0.69,37.3,2.29,0.23,0.0,0.0,0.23,0.23,Forró
504068,0.92,0.0,51.38,0.0,40.31,0.31,4.0,0.0,3.08,0.0,0.0,Forró
504076,5.2,0.0,29.48,2.31,43.35,0.58,3.47,0.0,15.61,0.0,0.0,Korčok
504084,2.16,0.0,55.4,0.0,35.25,0.72,1.44,0.0,2.88,0.0,2.16,Forró
504092,3.31,0.0,56.47,0.28,36.36,0.83,1.1,0.0,1.38,0.28,0.0,Forró
504106,1.52,0.0,33.23,0.0,42.07,0.61,13.72,0.0,8.84,0.0,0.0,Korčok
504114,1.27,0.63,25.63,0.95,62.03,0.63,1.27,0.0,7.28,0.32,0.0,Korčok
504122,1.4,0.0,37.41,0.0,54.9,2.1,0.35,0.0,3.15,0.7,0.0,Korčok
504131,0.93,0.1,40.23,0.41,54.29,0.93,0.93,0.1,1.76,0.31,0.0,Korčok
504149,2.54,0.42,77.12,0.0,16.53,2.97,0.0,0.0,0.42,0.0,0.0,Forró
504157,1.03,0.0,58.97,0.0,33.85,4.62,0.0,0.0,0.51,0.0,1.03,Forró
504165,1.99,0.0,40.53,0.66,51.16,1.33,2.33,0.0,1.33,0.66,0.0,Korčok
504173,3.53,0.0,54.12,0.0,30.59,1.18,2.35,0.0,7.06,0.0,1.18,Forró
504181,1.12,0.0,50.56,0.0,42.7,5.62,0.0,0.0,0.0,0.0,0.0,Forró
504190,1.72,0.0,39.08,0.57,50.0,0.57,2.87,0.57,4.02,0.57,0.0,Korčok
504203,0.93,0.03,68.6,0.15,26.76,2.54,0.06,0.34,0.34,0.12,0.12,Forró
504211,2.56,0.0,61.54,0.0,25.64,2.56,0.0,0.0,7.69,0.0,0.0,Forró
504220,1.17,0.0,60.16,0.78,33.59,2.34,0.39,1.17,0.0,0.39,0.0,Forró
504238,0.91,0.0,60.33,0.0,35.1,2.74,0.0,0.0,0.18,0.73,0.0,Forró
504254,2.79,0.0,75.42,0.0,16.2,4.47,0.0,0.0,0.56,0.0,0.56,Forró
504262,1.01,0.13,71.95,0.38,22.14,2.26,0.13,0.13,0.88,0.38,0.63,Forró
504271,0.91,0.3,63.03,0.0,32.12,1.21,0.0,1.82,0.3,0.3,0.0,Forró
504289,1.35,0.0,78.38,0.0,16.22,4.05,0.0,0.0,0.0,0.0,0.0,Forró
504297,3.59,0.51,74.87,0.0,17.44,1.54,0.51,0.51,0.0,0.51,0.51,Forró
504319,2.27,0.0,43.18,0.76,48.48,3.79,0.0,0.0,1.52,0.0,0.0,Korčok
504327,1.47,0.0,55.15,0.74,36.76,5.88,0.0,0.0,0.0,0.0,0.0,Forró
504335,0.97,0.48,57.49,0.97,28.99,10.63,0.0,0.0,0.0,0.0,0.48,Forró
504343,0.0,1.15,55.17,0.0,42.53,1.15,0.0,0.0,0.0,0.0,0.0,Forró
504351,1.08,0.0,61.03,0.48,35.61,1.32,0.0,0.36,0.0,0.12,0.0,Forró
504360,0.69,0.0,61.38,2.07,28.97,6.21,0.0,0.0,0.0,0.69,0.0,Forró
504378,1.37,0.15,57.94,0.15,37.07,1.93,0.25,0.05,0.71,0.31,0.05,Forró
504386,0.88,0.0,43.36,0.0,49.56,0.88,0.0,0.0,5.31,0.0,0.0,Korčok
504394,0.0,0.0,44.83,1.72,50.0,3.45,0.0,0.0,0.0,0.0,0.0,Korčok
504408,0.0,0.0,65.15,1.52,30.3,3.03,0.0,0.0,0.0,0.0,0.0,Forró
504416,1.59,0.32,66.56,0.0,29.3,1.27,0.0,0.0,0.32,0.0,0.64,Forró
504424,0.0,0.0,72.0,0.0,24.0,1.33,1.33,1.33,0.0,0.0,0.0,Forró
504432,1.9,0.0,55.24,0.95,40.95,0.95,0.0,0.0,0.0,0.0,0.0,Forró
504459,1.25,0.0,51.37,0.0,43.89,3.24,0.0,0.0,0.0,0.25,0.0,Forró
504467,0.0,0.0,87.34,0.0,11.39,0.0,1.27,0.0,0.0,0.0,0.0,Forró
504475,3.76,0.0,64.66,0.75,27.07,3.01,0.0,0.75,0.0,0.0,0.0,Forró
504483,3.85,0.0,65.38,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,Forró
504491,2.73,0.0,44.55,0.0,50.91,0.91,0.0,0.91,0.0,0.0,0.0,Korčok
504513,0.86,0.12,71.53,0.37,25.52,0.61,0.0,0.74,0.25,0.0,0.0,Forró
504521,2.01,0.67,47.65,0.0,40.27,3.36,0.0,1.34,2.68,2.01,0.0,Forró
504530,1.25,0.0,52.5,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,Forró
504548,0.0,0.0,40.0,1.43,57.14,0.0,0.0,1.43,0.0,0.0,0.0,Korčok
504556,1.5,0.3,48.65,0.0,48.35,1.2,0.0,0.0,0.0,0.0,0.0,Forró
504564,0.0,0.0,75.23,0.0,22.02,1.83,0.0,0.0,0.0,0.92,0.0,Forró
504572,1.86,0.0,68.6,0.23,25.12,1.63,0.47,0.7,0.93,0.23,0.23,Forró
504581,0.74,0.26,71.79,0.05,24.26,1.26,0.21,0.74,0.47,0.21,0.0,Forró
504599,2.7,0.0,44.59,1.35,51.35,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
504602,1.9,0.0,43.81,0.0,48.57,4.76,0.0,0.95,0.0,0.0,0.0,Korčok
504611,2.48,0.0,53.47,1.98,37.62,3.96,0.0,0.0,0.5,0.0,0.0,Forró
504629,1.65,0.83,76.03,1.65,17.36,0.83,0.0,0.0,0.83,0.83,0.0,Forró
504637,3.36,0.0,75.63,0.0,19.33,0.0,0.0,0.84,0.0,0.84,0.0,Forró
504645,0.0,0.0,48.1,2.53,48.1,0.0,0.0,1.27,0.0,0.0,0.0,Forró
504653,1.98,0.0,63.37,0.99,28.71,2.97,0.0,0.0,0.0,0.99,0.99,Forró
504661,0.0,1.54,76.92,0.0,13.85,4.62,1.54,0.0,1.54,0.0,0.0,Forró
504670,0.0,0.0,60.0,0.62,38.12,1.25,0.0,0.0,0.0,0.0,0.0,Forró
504688,0.0,0.0,74.5,0.67,21.48,0.0,0.0,2.01,1.34,0.0,0.0,Forró
504696,1.37,0.0,84.93,0.0,9.59,2.74,0.0,0.0,1.37,0.0,0.0,Forró
504700,1.77,0.0,56.64,0.0,38.05,2.65,0.0,0.0,0.88,0.0,0.0,Forró
504718,0.0,0.0,61.02,0.0,30.51,4.24,0.0,0.0,4.24,0.0,0.0,Forró
504726,1.29,0.0,58.06,0.65,35.48,3.87,0.0,0.0,0.0,0.0,0.65,Forró
504734,1.89,0.0,57.55,0.94,39.62,0.0,0.0,0.0,0.0,0.0,0.0,Forró
504742,1.17,0.0,49.56,0.0,48.1,0.87,0.0,0.0,0.0,0.29,0.0,Forró
504769,3.58,0.2,61.43,0.8,30.22,2.19,0.2,0.0,0.6,0.6,0.2,Forró
504777,0.0,0.0,43.9,0.0,52.44,1.22,1.22,0.0,0.0,1.22,0.0,Korčok
504793,1.8,0.9,76.58,0.9,13.51,4.5,0.9,0.0,0.9,0.0,0.0,Forró
504815,0.71,0.07,69.23,0.3,27.85,1.11,0.07,0.24,0.17,0.13,0.13,Forró
504823,0.69,0.69,48.61,0.0,45.83,2.08,0.69,0.0,0.69,0.0,0.69,Forró
504831,0.0,0.0,52.63,0.0,42.11,1.75,0.88,0.88,0.88,0.88,0.0,Forró
504840,0.35,0.0,68.9,0.71,26.86,2.47,0.0,0.71,0.0,0.0,0.0,Forró
504858,1.27,0.0,74.68,0.0,20.68,1.27,0.42,0.0,0.42,0.84,0.42,Forró
504866,1.33,0.0,72.67,0.67,21.33,1.33,0.0,2.0,0.0,0.0,0.67,Forró
504874,1.79,0.36,62.01,0.36,33.33,1.43,0.0,0.0,0.36,0.0,0.36,Forró
504882,0.0,0.0,55.28,0.5,42.21,2.01,0.0,0.0,0.0,0.0,0.0,Forró
504891,1.54,0.51,47.86,0.0,47.68,1.54,0.17,0.34,0.34,0.0,0.0,Forró
504904,3.48,0.0,41.29,0.0,50.75,3.48,0.5,0.0,0.0,0.0,0.5,Korčok
504912,0.0,0.0,30.51,3.39,64.41,1.69,0.0,0.0,0.0,0.0,0.0,Korčok
504939,1.48,0.0,58.62,0.49,33.5,1.97,2.46,0.49,0.49,0.49,0.0,Forró
504947,0.71,0.0,58.75,0.18,38.21,1.07,0.18,0.36,0.18,0.18,0.18,Forró
504963,2.84,0.0,54.61,0.71,38.3,3.55,0.0,0.0,0.0,0.0,0.0,Forró
504971,0.37,0.0,76.4,0.0,16.48,4.12,0.37,1.12,0.37,0.37,0.37,Forró
504980,2.24,0.0,57.42,1.12,36.69,1.96,0.0,0.28,0.0,0.28,0.0,Forró
504998,1.45,0.24,66.57,0.17,29.16,1.01,0.1,0.57,0.34,0.17,0.24,Forró
505021,0.0,0.0,66.67,0.0,30.56,2.78,0.0,0.0,0.0,0.0,0.0,Forró
505048,1.71,0.85,55.56,0.0,38.46,2.56,0.0,0.0,0.0,0.85,0.0,Forró
505056,0.0,0.0,64.29,0.0,21.43,14.29,0.0,0.0,0.0,0.0,0.0,Forró
505064,0.0,0.0,45.83,0.0,54.17,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
505072,1.67,0.0,66.67,1.67,26.67,3.33,0.0,0.0,0.0,0.0,0.0,Forró
505102,0.0,0.0,43.24,0.0,37.84,5.41,2.7,2.7,5.41,2.7,0.0,Forró
505129,1.69,0.0,45.76,0.0,52.54,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
505137,7.32,0.0,65.85,0.0,24.39,0.0,0.0,0.0,0.0,2.44,0.0,Forró
505153,0.0,0.0,51.28,0.0,46.15,2.56,0.0,0.0,0.0,0.0,0.0,Forró
505170,4.11,0.0,53.42,0.0,39.73,0.0,0.0,0.0,1.37,1.37,0.0,Forró
505196,3.08,3.08,61.54,0.0,32.31,0.0,0.0,0.0,0.0,0.0,0.0,Forró
505200,4.17,0.0,75.0,0.0,16.67,4.17,0.0,0.0,0.0,0.0,0.0,Forró
505226,2.44,0.0,46.34,0.0,51.22,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
505234,0.85,0.0,77.12,1.69,19.49,0.0,0.0,0.85,0.0,0.0,0.0,Forró
505242,4.11,0.0,64.38,0.0,19.18,10.96,1.37,0.0,0.0,0.0,0.0,Forró
505251,0.0,0.0,71.43,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,Forró
505277,0.0,0.0,71.43,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,Forró
505285,0.0,0.0,57.89,0.0,34.21,3.95,0.0,2.63,0.0,0.0,1.32,Forró
505307,3.92,0.98,58.82,0.0,31.37,0.0,0.98,3.92,0.0,0.0,0.0,Forró
505315,1.29,0.2,68.52,0.43,26.43,2.31,0.0,0.2,0.27,0.2,0.16,Forró
505323,2.78,0.0,61.11,0.0,31.94,2.78,0.0,0.0,0.0,0.0,1.39,Forró
505331,0.0,0.0,72.0,0.0,22.0,4.0,0.0,2.0,0.0,0.0,0.0,Forró
505340,0.0,0.0,46.43,0.0,53.57,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
505358,0.0,0.0,69.47,0.0,26.32,3.16,0.0,1.05,0.0,0.0,0.0,Forró
505374,1.83,0.0,61.01,0.46,31.19,2.75,0.92,0.92,0.0,0.46,0.46,Forró
505382,0.0,2.13,55.32,0.0,38.3,2.13,0.0,0.0,0.0,2.13,0.0,Forró
505404,1.5,0.0,66.17,0.0,31.58,0.0,0.0,0.75,0.0,0.0,0.0,Forró
505412,1.41,0.0,71.83,0.0,23.94,1.41,0.0,0.0,0.0,1.41,0.0,Forró
505421,1.86,0.0,65.12,0.47,32.09,0.0,0.0,0.47,0.0,0.0,0.0,Forró
505439,3.77,1.89,58.49,0.0,33.96,0.0,0.0,0.0,1.89,0.0,0.0,Forró
505447,3.03,0.0,74.24,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,Forró
505455,0.64,0.0,62.82,0.0,34.62,0.64,0.0,0.64,0.0,0.0,0.64,Forró
505463,0.91,0.0,65.45,0.0,31.82,0.0,0.91,0.0,0.0,0.0,0.91,Forró
505471,2.08,0.0,64.58,2.08,27.08,4.17,0.0,0.0,0.0,0.0,0.0,Forró
505480,0.0,0.0,63.33,0.0,30.0,0.0,0.0,3.33,0.0,3.33,0.0,Forró
505498,0.91,0.0,65.3,0.0,29.68,2.74,0.91,0.0,0.46,0.0,0.0,Forró
505510,0.0,0.0,71.43,0.0,24.29,2.86,0.0,0.0,1.43,0.0,0.0,Forró
505536,1.67,0.0,80.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,1.67,Forró
505544,0.0,7.69,69.23,0.0,15.38,7.69,0.0,0.0,0.0,0.0,0.0,Forró
505552,2.94,0.0,50.0,0.0,32.35,11.76,0.0,0.0,0.0,2.94,0.0,Forró
505561,0.0,1.2,69.88,0.0,27.71,0.0,0.0,0.0,1.2,0.0,0.0,Forró
505579,0.0,0.0,69.49,0.0,23.73,6.78,0.0,0.0,0.0,0.0,0.0,Forró
505595,0.0,0.0,33.33,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
505617,0.0,0.0,68.97,0.0,31.03,0.0,0.0,0.0,0.0,0.0,0.0,Forró
505625,2.94,0.0,71.76,1.76,16.47,3.53,0.0,1.18,0.59,1.18,0.59,Forró
505633,0.0,0.0,71.43,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,Forró
505641,0.0,0.93,74.07,0.93,21.3,1.85,0.0,0.0,0.93,0.0,0.0,Forró
505676,0.0,0.0,44.64,0.0,51.79,0.0,3.57,0.0,0.0,0.0,0.0,Korčok
505684,0.0,0.0,66.18,1.47,32.35,0.0,0.0,0.0,0.0,0.0,0.0,Forró
505692,2.0,0.0,62.0,0.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,Forró
505706,2.13,0.0,36.17,0.0,46.81,4.26,0.0,0.0,10.64,0.0,0.0,Korčok
505714,1.32,0.44,56.83,0.88,36.12,2.2,0.0,0.0,1.32,0.0,0.88,Forró
505722,1.24,0.0,63.9,0.41,29.88,3.73,0.41,0.41,0.0,0.0,0.0,Forró
505731,0.0,0.0,71.08,0.0,24.1,2.41,0.0,2.41,0.0,0.0,0.0,Forró
505749,1.85,0.0,59.26,1.85,35.19,1.85,0.0,0.0,0.0,0.0,0.0,Forró
505757,2.56,0.0,66.67,0.0,28.21,0.0,0.0,2.56,0.0,0.0,0.0,Forró
505765,0.0,0.0,15.79,0.0,73.68,0.0,0.0,10.53,0.0,0.0,0.0,Korčok
505773,1.89,0.0,67.92,0.0,28.3,0.0,0.0,0.0,1.89,0.0,0.0,Forró
505790,2.94,0.0,67.65,0.0,26.47,2.94,0.0,0.0,0.0,0.0,0.0,Forró
505803,1.98,0.0,67.33,0.0,27.72,0.0,0.0,1.49,0.99,0.0,0.5,Forró
505811,2.11,0.0,77.89,0.0,17.89,1.05,0.0,1.05,0.0,0.0,0.0,Forró
505820,0.73,0.1,77.69,0.26,18.92,1.21,0.14,0.13,0.6,0.12,0.08,Forró
505838,1.4,0.0,69.93,0.0,25.17,1.4,1.4,0.7,0.0,0.0,0.0,Forró
505846,0.78,0.0,76.56,0.78,21.09,0.0,0.0,0.0,0.78,0.0,0.0,Forró
505854,2.11,0.0,52.63,0.0,40.0,5.26,0.0,0.0,0.0,0.0,0.0,Forró
505871,1.17,0.0,68.42,0.0,24.56,5.26,0.0,0.0,0.58,0.0,0.0,Forró
505889,2.25,0.0,53.93,0.0,41.57,0.0,0.0,0.0,2.25,0.0,0.0,Forró
505897,0.4,0.0,63.97,0.4,25.91,5.67,0.0,0.81,1.21,1.21,0.4,Forró
505901,3.26,0.0,60.65,0.22,32.83,2.39,0.22,0.0,0.22,0.22,0.0,Forró
505919,1.83,1.37,64.84,0.46,28.77,0.46,0.0,0.0,0.91,0.46,0.91,Forró
505935,1.92,0.0,51.92,1.92,42.31,0.0,0.0,0.0,1.92,0.0,0.0,Forró
505943,0.25,0.25,63.88,1.47,29.98,2.21,0.0,0.0,0.0,0.98,0.98,Forró
505951,0.0,0.0,59.49,0.0,35.44,3.16,0.0,0.0,0.63,1.27,0.0,Forró
505960,0.33,0.66,62.95,0.66,32.13,2.62,0.0,0.0,0.66,0.0,0.0,Forró
505978,1.29,0.0,66.45,0.0,28.39,0.65,0.0,0.65,0.65,1.29,0.65,Forró
505994,1.74,0.0,76.52,0.0,20.0,0.0,0.87,0.0,0.0,0.87,0.0,Forró
506001,1.51,0.0,63.32,0.5,33.67,1.01,0.0,0.0,0.0,0.0,0.0,Forró
506010,2.79,0.56,56.82,0.28,32.59,3.34,0.0,0.84,1.95,0.28,0.56,Forró
506028,0.0,0.0,63.64,1.52,27.27,4.55,0.0,0.0,1.52,1.52,0.0,Forró
506036,1.6,0.32,71.15,0.64,23.08,1.92,0.0,0.0,0.64,0.32,0.32,Forró
506044,0.0,0.0,69.12,0.0,29.41,1.47,0.0,0.0,0.0,0.0,0.0,Forró
506052,1.98,0.0,66.34,0.0,28.71,1.98,0.0,0.0,0.0,0.99,0.0,Forró
506061,1.67,0.0,56.67,0.0,40.0,1.67,0.0,0.0,0.0,0.0,0.0,Forró
506079,2.78,1.39,70.83,0.0,22.22,1.39,0.0,0.0,0.0,0.0,1.39,Forró
506087,2.92,0.0,65.0,0.83,29.17,0.83,0.0,0.0,0.83,0.0,0.42,Forró
506095,0.71,0.0,76.43,1.43,17.86,2.86,0.0,0.0,0.0,0.71,0.0,Forró
506109,5.93,0.0,65.19,0.0,25.19,2.96,0.0,0.0,0.0,0.74,0.0,Forró
506125,1.44,0.0,70.33,0.48,26.79,0.0,0.0,0.48,0.0,0.48,0.0,Forró
506133,1.33,0.0,74.67,0.0,18.67,1.33,0.0,0.0,1.33,1.33,1.33,Forró
506141,2.56,1.28,67.95,0.0,24.36,0.0,0.0,1.28,0.0,2.56,0.0,Forró
506150,1.5,0.0,75.0,0.5,20.5,1.5,0.0,0.0,0.0,0.5,0.5,Forró
506168,0.0,0.0,78.12,0.0,18.75,1.56,0.0,1.56,0.0,0.0,0.0,Forró
506184,1.57,0.0,69.41,0.0,27.06,0.78,0.0,0.0,0.39,0.39,0.39,Forró
506206,1.1,0.0,80.22,1.1,17.58,0.0,0.0,0.0,0.0,0.0,0.0,Forró
506231,1.96,0.65,64.71,0.0,28.76,2.61,0.0,0.0,0.65,0.65,0.0,Forró
506249,1.3,0.0,48.05,0.0,50.65,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
506257,0.0,3.7,55.56,0.0,33.33,7.41,0.0,0.0,0.0,0.0,0.0,Forró
506265,2.19,0.24,60.34,0.0,30.9,5.35,0.24,0.24,0.24,0.24,0.0,Forró
506273,4.03,0.0,51.61,0.0,41.94,0.81,0.0,0.0,0.81,0.81,0.0,Forró
506281,1.33,0.44,61.02,0.22,34.22,1.99,0.0,0.11,0.33,0.22,0.11,Forró
506290,0.0,0.0,69.64,0.0,27.68,2.68,0.0,0.0,0.0,0.0,0.0,Forró
506303,2.88,0.72,66.91,0.72,28.78,0.0,0.0,0.0,0.0,0.0,0.0,Forró
506311,2.08,0.0,70.83,0.0,18.75,6.25,0.0,0.0,0.0,0.0,2.08,Forró
506338,0.95,0.18,68.9,0.28,26.96,1.44,0.18,0.06,0.25,0.49,0.31,Forró
506346,0.0,0.0,62.79,0.0,27.91,2.33,2.33,0.0,0.0,4.65,0.0,Forró
506354,0.0,0.0,59.7,0.0,37.31,2.99,0.0,0.0,0.0,0.0,0.0,Forró
506371,5.32,0.0,53.19,0.0,41.49,0.0,0.0,0.0,0.0,0.0,0.0,Forró
506401,3.08,0.0,67.69,0.0,26.92,1.54,0.0,0.77,0.0,0.0,0.0,Forró
506419,2.5,0.0,82.5,0.0,10.0,2.5,0.0,2.5,0.0,0.0,0.0,Forró
506427,1.09,0.36,60.14,0.0,34.78,1.81,0.36,0.0,1.09,0.36,0.0,Forró
506435,2.38,0.0,63.1,1.19,32.14,1.19,0.0,0.0,0.0,0.0,0.0,Forró
506443,2.76,0.0,56.91,0.0,36.46,2.76,0.0,0.55,0.55,0.0,0.0,Forró
506478,3.85,0.0,73.08,0.0,20.19,1.92,0.0,0.0,0.0,0.96,0.0,Forró
506508,0.28,0.0,83.38,0.55,14.13,1.39,0.0,0.0,0.0,0.0,0.28,Forró
506516,5.13,0.0,51.28,0.0,38.46,0.0,0.0,0.0,0.0,2.56,2.56,Forró
506524,1.34,0.0,71.63,0.47,23.1,2.74,0.0,0.27,0.33,0.07,0.07,Forró
506532,2.23,0.0,65.62,0.0,27.68,2.68,0.0,0.0,0.45,0.45,0.89,Forró
