IDN4,obec,IDN2,nationality_majority,SK-2021-rate,HU-2021-rate,RMY-2021-rate,RUE-2021-rate,obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,voted,voters,turnout
528391,Ižkovce - Iske,8,HU,23.1%,71.4%,0.0%,0.0%,528391.0,0.0,0.0,18.0,4.0,1.0,0.0,1.0,0.0,0.0,27.0,0.0,51.0,86.0,59.3
528404,Kapušianske Kľačany - Kaposkelecsény,8,HU,9.4%,77.8%,5.8%,0.1%,528404.0,0.0,0.0,137.0,4.0,25.0,1.0,2.0,2.0,0.0,38.0,0.0,209.0,664.0,31.48
528412,Kašov,8,SK,97.0%,0.3%,0.0%,0.0%,528412.0,0.0,0.0,0.0,22.0,21.0,4.0,5.0,1.0,0.0,55.0,0.0,108.0,233.0,46.35
528421,Kazimír,8,SK,96.3%,0.2%,0.0%,0.0%,528421.0,0.0,1.0,1.0,31.0,79.0,1.0,3.0,9.0,1.0,155.0,0.0,281.0,673.0,41.75
528439,Kožuchov,8,SK,96.2%,0.0%,0.0%,0.0%,528439.0,0.0,0.0,0.0,9.0,14.0,1.0,5.0,2.0,0.0,51.0,0.0,82.0,152.0,53.95
528447,Kráľovský Chlmec - Királyhelmec,8,HU,23.6%,72.1%,1.3%,0.1%,528447.0,1.0,2.0,517.0,81.0,280.0,3.0,9.0,48.0,8.0,491.0,0.0,1440.0,5907.0,24.38
528455,Kravany (TV),8,SK,96.2%,0.0%,0.0%,0.0%,528455.0,1.0,1.0,0.0,15.0,17.0,1.0,0.0,3.0,0.0,84.0,0.0,122.0,263.0,46.39
528463,Krišovská Liesková - Mokcsamogyorós,8,HU,18.1%,78.9%,0.3%,0.1%,528463.0,1.0,0.0,71.0,8.0,23.0,1.0,0.0,10.0,0.0,69.0,0.0,183.0,665.0,27.52
528471,Kuzmice (TV),8,SK,92.8%,0.4%,0.6%,0.0%,528471.0,2.0,1.0,0.0,79.0,158.0,4.0,17.0,19.0,0.0,310.0,0.0,590.0,1359.0,43.41
528480,Kysta,8,SK,94.6%,0.5%,3.1%,0.0%,528480.0,0.0,0.0,0.0,28.0,36.0,2.0,2.0,3.0,0.0,102.0,1.0,174.0,335.0,51.94
528498,Ladmovce - Ladamóc,8,HU,25.4%,70.7%,0.3%,0.3%,528498.0,1.0,2.0,70.0,4.0,18.0,0.0,0.0,2.0,0.0,21.0,1.0,119.0,266.0,44.74
528501,Lastovce,8,SK,93.4%,0.2%,1.8%,0.1%,528501.0,2.0,1.0,2.0,18.0,46.0,0.0,1.0,12.0,0.0,124.0,0.0,206.0,840.0,24.52
528510,Leles - Lelesz,8,HU,19.9%,75.5%,0.7%,0.0%,528510.0,0.0,0.0,115.0,28.0,42.0,1.0,2.0,39.0,0.0,106.0,0.0,333.0,1449.0,22.98
528528,Luhyňa,8,SK,94.8%,0.6%,0.0%,0.0%,528528.0,0.0,0.0,0.0,16.0,24.0,0.0,4.0,10.0,0.0,68.0,0.0,122.0,248.0,49.19
528536,Malé Ozorovce,8,SK,98.5%,0.4%,0.0%,0.0%,528536.0,0.0,0.0,2.0,38.0,47.0,3.0,11.0,5.0,0.0,132.0,0.0,238.0,430.0,55.35
528544,Malé Trakany - Kistárkány,8,HU,13.1%,80.4%,0.4%,0.2%,528544.0,2.0,4.0,106.0,12.0,22.0,3.0,0.0,6.0,0.0,63.0,0.0,218.0,912.0,23.9
528552,Malý Horeš - Kisgéres,8,HU,6.9%,90.6%,0.0%,0.1%,528552.0,0.0,1.0,255.0,7.0,23.0,0.0,1.0,6.0,0.0,33.0,0.0,326.0,900.0,36.22
528561,Malý Kamenec - Kiskövesd,8,HU,9.6%,84.2%,0.0%,0.0%,528561.0,0.0,0.0,91.0,6.0,12.0,0.0,0.0,7.0,0.0,40.0,0.0,156.0,392.0,39.8
528579,Maťovské Vojkovce - Mátyócvajkóc,8,HU,17.2%,73.3%,1.4%,0.0%,528579.0,2.0,0.0,50.0,8.0,3.0,2.0,3.0,7.0,0.0,30.0,0.0,105.0,515.0,20.39
528587,Michaľany,8,SK,89.7%,1.1%,2.9%,0.0%,528587.0,2.0,6.0,6.0,62.0,182.0,1.0,7.0,16.0,1.0,309.0,1.0,593.0,1380.0,42.97
528609,Nižný Žipov,8,SK,92.0%,0.3%,1.9%,0.0%,528609.0,0.0,9.0,0.0,27.0,101.0,3.0,4.0,20.0,2.0,168.0,0.0,334.0,1080.0,30.93
528617,Novosad,8,SK,95.7%,0.4%,1.1%,0.5%,528617.0,0.0,4.0,1.0,43.0,85.0,3.0,5.0,5.0,2.0,167.0,2.0,317.0,815.0,38.9
528625,Nový Ruskov,8,SK,96.6%,0.1%,0.1%,0.3%,528625.0,0.0,3.0,0.0,45.0,84.0,2.0,10.0,8.0,0.0,164.0,0.0,316.0,533.0,59.29
528633,Oborín - Abara,8,HU,37.6%,54.2%,1.9%,0.0%,528633.0,0.0,0.0,74.0,13.0,19.0,1.0,0.0,8.0,0.0,55.0,0.0,170.0,570.0,29.82
528641,Plechotice,8,SK,95.9%,0.1%,0.9%,0.1%,528641.0,0.0,1.0,0.0,33.0,69.0,1.0,2.0,3.0,0.0,171.0,0.0,280.0,578.0,48.44
528650,Svätuše - Bodrogszentes,8,HU,11.6%,86.1%,0.0%,0.0%,528650.0,0.0,0.0,65.0,12.0,24.0,1.0,0.0,4.0,0.0,72.0,0.0,178.0,663.0,26.85
528668,Poľany - Bodrogmező,8,HU,20.8%,74.1%,3.2%,0.2%,528668.0,0.0,0.0,67.0,4.0,11.0,0.0,0.0,4.0,1.0,21.0,0.0,108.0,379.0,28.5
528676,Parchovany,8,SK,79.2%,0.1%,14.7%,0.1%,528676.0,1.0,10.0,0.0,62.0,191.0,4.0,12.0,21.0,2.0,331.0,1.0,635.0,1494.0,42.5
528684,Pribeník - Perbenyik,8,HU,23.3%,72.6%,0.0%,0.1%,528684.0,5.0,0.0,109.0,24.0,38.0,0.0,1.0,8.0,0.0,95.0,0.0,280.0,812.0,34.48
528692,Ptrukša - Szirénfalva,8,HU,8.5%,89.2%,0.0%,0.0%,528692.0,0.0,0.0,87.0,3.0,5.0,1.0,3.0,8.0,0.0,46.0,0.0,153.0,384.0,39.84
528706,Rad - Rad,8,HU,26.3%,65.7%,1.8%,1.6%,528706.0,0.0,0.0,74.0,7.0,7.0,1.0,0.0,3.0,0.0,80.0,0.0,172.0,426.0,40.38
528714,Ruská - Dobóruszka,8,HU,11.8%,66.7%,18.7%,0.0%,528714.0,0.0,0.0,63.0,5.0,7.0,3.0,0.0,3.0,0.0,32.0,0.0,113.0,450.0,25.11
528722,Sečovce,8,SK,87.3%,0.1%,6.7%,0.2%,528722.0,2.0,11.0,3.0,373.0,759.0,12.0,51.0,80.0,2.0,1140.0,2.0,2435.0,6301.0,38.64
528731,Holčíkovce,7,SK,98.3%,0.0%,0.0%,0.0%,528731.0,2.0,3.0,0.0,33.0,56.0,0.0,2.0,7.0,0.0,114.0,1.0,218.0,370.0,58.92
528749,Jasenovce,7,SK,91.1%,0.0%,0.0%,0.0%,528749.0,0.0,0.0,0.0,32.0,16.0,0.0,1.0,3.0,0.0,44.0,0.0,96.0,169.0,56.8
528757,Jastrabie nad Topľou,7,SK,72.1%,0.0%,24.0%,0.2%,528757.0,0.0,1.0,0.0,15.0,29.0,0.0,2.0,20.0,0.0,87.0,0.0,154.0,357.0,43.14
528765,Juskova Voľa,7,SK,98.0%,0.0%,0.0%,0.3%,528765.0,0.0,5.0,0.0,26.0,34.0,1.0,11.0,0.0,0.0,105.0,0.0,182.0,252.0,72.22
528773,Kamenná Poruba (VT),7,SK,92.9%,0.0%,0.7%,0.1%,528773.0,0.0,0.0,0.0,37.0,51.0,0.0,1.0,23.0,1.0,157.0,0.0,270.0,1033.0,26.14
528781,Kladzany,7,SK,96.6%,0.2%,0.0%,0.2%,528781.0,0.0,0.0,0.0,41.0,67.0,4.0,6.0,0.0,0.0,136.0,1.0,255.0,448.0,56.92
528790,Komárany,7,SK,98.8%,0.0%,0.8%,0.0%,528790.0,0.0,3.0,0.0,27.0,55.0,2.0,3.0,2.0,0.0,118.0,0.0,210.0,377.0,55.7
528803,Košarovce,7,SK,98.9%,0.0%,0.0%,0.2%,528803.0,2.0,2.0,0.0,47.0,44.0,2.0,1.0,4.0,0.0,147.0,0.0,249.0,454.0,54.85
528811,Kučín (VT),7,SK,92.1%,0.4%,3.8%,0.4%,528811.0,0.0,0.0,0.0,14.0,26.0,0.0,2.0,4.0,0.0,68.0,0.0,114.0,393.0,29.01
528820,Kvakovce,7,SK,92.7%,0.0%,0.0%,0.2%,528820.0,0.0,2.0,0.0,40.0,29.0,0.0,1.0,1.0,0.0,114.0,0.0,187.0,392.0,47.7
528838,Majerovce,7,SK,98.0%,0.0%,0.0%,0.7%,528838.0,0.0,4.0,0.0,36.0,50.0,0.0,6.0,4.0,0.0,114.0,1.0,215.0,353.0,60.91
528846,Malá Domaša,7,SK,96.7%,0.0%,1.6%,0.2%,528846.0,0.0,0.0,0.0,40.0,42.0,1.0,2.0,8.0,0.0,123.0,0.0,216.0,454.0,47.58
528854,Matiaška,7,SK,98.3%,0.0%,0.0%,1.0%,528854.0,1.0,3.0,0.0,23.0,19.0,1.0,0.0,1.0,0.0,82.0,0.0,130.0,219.0,59.36
528862,Medzianky,7,SK,96.7%,0.0%,0.0%,0.0%,528862.0,0.0,2.0,0.0,15.0,49.0,0.0,9.0,1.0,0.0,75.0,0.0,151.0,248.0,60.89
528871,Merník,7,SK,97.7%,0.0%,0.0%,0.0%,528871.0,2.0,0.0,0.0,45.0,51.0,1.0,6.0,2.0,0.0,154.0,0.0,261.0,481.0,54.26
528889,Michalok,7,SK,97.1%,0.0%,0.0%,0.0%,528889.0,0.0,0.0,0.0,31.0,30.0,2.0,6.0,2.0,0.0,71.0,1.0,143.0,254.0,56.3
528897,Nižná Sitnica,7,SK,97.7%,0.3%,0.0%,0.0%,528897.0,0.0,2.0,0.0,18.0,11.0,0.0,0.0,3.0,0.0,104.0,0.0,138.0,249.0,55.42
528901,Nižný Hrabovec,7,SK,88.3%,0.1%,1.9%,0.2%,528901.0,1.0,4.0,0.0,78.0,149.0,3.0,7.0,6.0,1.0,298.0,1.0,548.0,1300.0,42.15
528919,Nižný Hrušov,7,SK,94.6%,0.1%,0.2%,0.1%,528919.0,0.0,6.0,0.0,103.0,167.0,5.0,20.0,4.0,0.0,411.0,0.0,716.0,1256.0,57.01
528927,Nižný Kručov,7,SK,96.1%,0.0%,0.0%,1.3%,528927.0,0.0,1.0,0.0,34.0,61.0,0.0,2.0,5.0,0.0,83.0,0.0,186.0,308.0,60.39
528935,Nová Kelča,7,SK,97.6%,0.0%,0.0%,0.6%,528935.0,0.0,0.0,0.0,47.0,44.0,2.0,3.0,3.0,0.0,74.0,1.0,174.0,296.0,58.78
528943,Ondavské Matiašovce,7,SK,93.4%,0.1%,2.2%,0.0%,528943.0,1.0,3.0,1.0,33.0,66.0,0.0,3.0,25.0,0.0,132.0,1.0,265.0,617.0,42.95
528951,Pakostov,7,SK,94.4%,0.0%,0.0%,2.1%,528951.0,0.0,2.0,0.0,22.0,45.0,1.0,1.0,0.0,1.0,136.0,0.0,208.0,369.0,56.37
528960,Pavlovce (VT),7,SK,94.6%,0.1%,1.6%,0.0%,528960.0,0.0,3.0,0.0,84.0,87.0,2.0,10.0,9.0,0.0,149.0,1.0,345.0,619.0,55.74
528978,Petkovce,7,SK,99.3%,0.0%,0.0%,0.0%,528978.0,0.0,2.0,0.0,23.0,19.0,0.0,2.0,2.0,0.0,34.0,0.0,82.0,112.0,73.21
528986,Petrovce (VT),7,SK,100.0%,0.0%,0.0%,0.0%,528986.0,0.0,0.0,0.0,40.0,33.0,2.0,4.0,1.0,1.0,135.0,0.0,216.0,364.0,59.34
528994,Piskorovce,7,SK,87.2%,0.0%,0.0%,10.3%,528994.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,0.0,38.0,0.0,52.0,100.0,52.0
529001,Poša,7,SK,58.4%,0.0%,38.4%,0.0%,529001.0,0.0,0.0,0.0,40.0,33.0,2.0,2.0,3.0,0.0,156.0,0.0,236.0,649.0,36.36
529010,Prituľany - Притуляны,7,XU,46.3%,0.0%,0.0%,51.2%,529010.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,1.0,0.0,18.0,0.0,33.0,42.0,78.57
529028,Prosačov,7,SK,92.9%,0.0%,5.2%,0.0%,529028.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,1.0,0.0,27.0,0.0,41.0,151.0,27.15
529036,Radvanovce,7,SK,95.4%,0.5%,0.0%,0.0%,529036.0,0.0,0.0,0.0,37.0,19.0,0.0,3.0,2.0,0.0,43.0,0.0,104.0,174.0,59.77
529044,Rafajovce,7,SK,93.3%,1.2%,0.6%,0.6%,529044.0,0.0,0.0,0.0,7.0,8.0,0.0,3.0,1.0,1.0,33.0,0.0,53.0,119.0,44.54
529052,Remeniny,7,SK,99.3%,0.0%,0.0%,0.0%,529052.0,1.0,1.0,0.0,33.0,36.0,1.0,4.0,9.0,0.0,65.0,0.0,150.0,235.0,63.83
529061,Rohožník (HE) - Рогожник,7,SK,63.6%,0.0%,0.0%,34.1%,529061.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0,1.0,0.0,8.0,0.0,25.0,37.0,67.57
529079,Rudlov,7,SK,89.4%,0.0%,8.2%,0.0%,529079.0,0.0,2.0,0.0,27.0,56.0,0.0,5.0,19.0,0.0,130.0,0.0,239.0,520.0,45.96
529087,Ruská Kajňa,7,SK,82.4%,0.0%,0.9%,12.0%,529087.0,0.0,0.0,0.0,13.0,16.0,1.0,1.0,1.0,0.0,36.0,0.0,68.0,83.0,81.93
529095,Ruská Poruba - Руська Поруба,7,SK,50.0%,0.0%,0.0%,48.1%,529095.0,0.0,1.0,0.0,18.0,20.0,3.0,3.0,1.0,0.0,50.0,0.0,96.0,182.0,52.75
529109,Ruská Voľa,7,SK,93.0%,0.0%,0.0%,5.8%,529109.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,9.0,0.0,20.0,65.0,30.77
529117,Vyšný Kazimír,7,SK,98.4%,0.0%,0.0%,0.0%,529117.0,0.0,0.0,1.0,14.0,26.0,1.0,5.0,1.0,0.0,54.0,0.0,102.0,167.0,61.08
529125,Sačurov,7,SK,60.5%,0.0%,32.9%,0.0%,529125.0,1.0,5.0,0.0,131.0,145.0,2.0,6.0,33.0,0.0,338.0,0.0,661.0,1652.0,40.01
529133,Sečovská Polianka,7,SK,96.4%,0.2%,1.0%,0.0%,529133.0,2.0,8.0,0.0,170.0,242.0,3.0,17.0,22.0,0.0,459.0,0.0,923.0,2077.0,44.44
529141,Sedliská,7,SK,97.2%,0.0%,0.7%,0.1%,529141.0,0.0,3.0,0.0,79.0,127.0,2.0,4.0,17.0,1.0,270.0,0.0,503.0,1102.0,45.64
529150,Skrabské,7,SK,96.5%,0.0%,2.1%,0.3%,529150.0,0.0,0.0,0.0,29.0,35.0,3.0,6.0,4.0,0.0,129.0,0.0,206.0,562.0,36.65
529168,Slovenská Kajňa,7,SK,93.4%,0.0%,0.0%,0.3%,529168.0,0.0,1.0,0.0,31.0,91.0,4.0,7.0,13.0,0.0,160.0,0.0,307.0,630.0,48.73
529176,Soľ,7,SK,82.6%,0.0%,13.7%,0.0%,529176.0,0.0,2.0,0.0,71.0,150.0,2.0,7.0,66.0,0.0,327.0,0.0,625.0,1878.0,33.28
529184,Štefanovce (VT),7,SK,96.3%,0.0%,0.0%,0.0%,529184.0,0.0,1.0,1.0,13.0,4.0,0.0,0.0,0.0,0.0,25.0,0.0,44.0,80.0,55.0
529192,Tovarné,7,SK,98.0%,0.1%,0.0%,0.5%,529192.0,0.0,3.0,2.0,86.0,66.0,6.0,9.0,5.0,0.0,236.0,0.0,413.0,853.0,48.42
529206,Tovarnianska Polianka,7,SK,98.2%,0.0%,0.0%,0.0%,529206.0,0.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,30.0,0.0,57.0,88.0,64.77
529214,Vavrinec,7,SK,94.5%,0.0%,0.0%,1.8%,529214.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,36.0,57.0,63.16
529222,Vechec,7,SK,53.6%,0.1%,44.1%,0.0%,529222.0,0.0,7.0,0.0,93.0,125.0,2.0,12.0,54.0,0.0,283.0,1.0,577.0,1979.0,29.16
529231,Vlača,7,SK,97.3%,0.0%,0.0%,0.4%,529231.0,1.0,4.0,0.0,15.0,45.0,0.0,4.0,5.0,1.0,42.0,0.0,117.0,183.0,63.93
529249,Vyšná Sitnica,7,SK,98.8%,0.3%,0.0%,0.6%,529249.0,0.0,3.0,1.0,9.0,31.0,1.0,4.0,6.0,0.0,116.0,0.0,171.0,278.0,61.51
529257,Vyšný Žipov,7,SK,95.8%,0.0%,2.2%,0.1%,529257.0,1.0,2.0,0.0,55.0,102.0,3.0,6.0,9.0,0.0,235.0,1.0,414.0,896.0,46.21
529265,Zámutov,7,SK,63.2%,0.0%,35.5%,0.1%,529265.0,1.0,3.0,0.0,83.0,114.0,5.0,14.0,54.0,2.0,490.0,0.0,766.0,2390.0,32.05
529273,Závada (HE) - Завада,7,XU,32.3%,0.0%,0.0%,66.2%,529273.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,14.0,0.0,26.0,60.0,43.33
529281,Zlatník,7,SK,100.0%,0.0%,0.0%,0.0%,529281.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,25.0,0.0,42.0,62.0,67.74
529290,Žalobín,7,SK,96.5%,0.0%,2.9%,0.1%,529290.0,0.0,0.0,1.0,28.0,41.0,3.0,4.0,3.0,0.0,146.0,0.0,226.0,623.0,36.28
542652,Bánovce nad Bebravou,3,SK,91.4%,0.1%,0.2%,0.1%,542652.0,8.0,37.0,3.0,1011.0,2645.0,46.0,199.0,151.0,5.0,3358.0,9.0,7472.0,13674.0,54.64
542661,Belince,4,SK,96.4%,0.5%,0.0%,0.0%,542661.0,0.0,0.0,0.0,18.0,50.0,1.0,0.0,2.0,0.0,107.0,0.0,178.0,300.0,59.33
542695,Biskupová,4,SK,93.0%,0.0%,0.0%,0.0%,542695.0,1.0,0.0,0.0,17.0,40.0,0.0,2.0,1.0,0.0,58.0,0.0,119.0,195.0,61.03
542709,Blesovce,4,SK,96.0%,0.6%,0.0%,0.0%,542709.0,1.0,0.0,0.0,27.0,35.0,0.0,1.0,2.0,1.0,105.0,0.0,172.0,276.0,62.32
542717,Bojná,4,SK,94.8%,0.2%,0.0%,0.1%,542717.0,0.0,6.0,0.0,154.0,188.0,15.0,7.0,8.0,0.0,534.0,2.0,914.0,1641.0,55.7
542733,Bošany,3,SK,96.1%,0.2%,0.0%,0.0%,542733.0,2.0,14.0,1.0,270.0,595.0,11.0,47.0,25.0,2.0,856.0,5.0,1828.0,3273.0,55.85
542741,Brezolupy,3,SK,96.6%,0.2%,0.0%,0.0%,542741.0,0.0,0.0,0.0,45.0,91.0,1.0,3.0,2.0,0.0,110.0,0.0,252.0,410.0,61.46
542776,Cimenná,3,SK,98.0%,0.0%,0.0%,0.0%,542776.0,0.0,0.0,0.0,7.0,15.0,1.0,3.0,1.0,0.0,28.0,0.0,55.0,81.0,67.9
542792,Čermany,4,SK,97.3%,0.3%,0.3%,0.0%,542792.0,1.0,0.0,0.0,36.0,49.0,0.0,6.0,3.0,0.0,100.0,0.0,195.0,315.0,61.9
542806,Čierna Lehota (BN),3,SK,98.2%,0.0%,0.0%,0.0%,542806.0,0.0,0.0,1.0,6.0,16.0,0.0,2.0,1.0,0.0,48.0,0.0,74.0,112.0,66.07
542822,Dežerice,3,SK,96.3%,0.0%,0.1%,0.0%,542822.0,0.0,1.0,0.0,62.0,209.0,2.0,8.0,23.0,1.0,189.0,0.0,495.0,849.0,58.3
542849,Dolné Naštice,3,SK,93.9%,0.2%,0.0%,0.0%,542849.0,0.0,3.0,0.0,39.0,112.0,2.0,5.0,3.0,0.0,119.0,1.0,284.0,472.0,60.17
542857,Dubnička,3,SK,97.6%,0.0%,0.0%,0.0%,542857.0,1.0,0.0,0.0,8.0,26.0,0.0,2.0,7.0,1.0,39.0,0.0,84.0,112.0,75.0
542873,Dvorec,3,SK,96.6%,0.0%,0.0%,0.0%,542873.0,0.0,0.0,1.0,52.0,61.0,2.0,3.0,2.0,0.0,120.0,0.0,241.0,398.0,60.55
542881,Hajná Nová Ves,4,SK,96.5%,0.3%,0.0%,0.0%,542881.0,0.0,0.0,1.0,32.0,21.0,0.0,2.0,0.0,0.0,96.0,0.0,152.0,284.0,53.52
542890,Haláčovce,3,SK,96.5%,0.0%,0.0%,0.0%,542890.0,0.0,5.0,0.0,30.0,51.0,0.0,2.0,3.0,0.0,79.0,0.0,170.0,268.0,63.43
542920,Horné Naštice,3,SK,98.4%,0.0%,0.0%,0.0%,542920.0,2.0,0.0,0.0,45.0,122.0,2.0,6.0,5.0,0.0,84.0,0.0,266.0,405.0,65.68
542938,Horné Obdokovce,4,SK,95.9%,0.2%,0.1%,0.0%,542938.0,0.0,1.0,2.0,112.0,149.0,6.0,10.0,16.0,2.0,353.0,0.0,651.0,1217.0,53.49
542954,Horné Štitáre,4,SK,95.1%,0.0%,0.2%,0.0%,542954.0,1.0,3.0,0.0,44.0,90.0,2.0,4.0,5.0,0.0,130.0,1.0,280.0,516.0,54.26
542962,Hradište (PE),3,SK,96.7%,0.0%,0.0%,0.0%,542962.0,0.0,0.0,0.0,57.0,143.0,10.0,9.0,8.0,0.0,193.0,2.0,422.0,794.0,53.15
542971,Hrušovany,4,SK,96.6%,0.4%,0.0%,0.0%,542971.0,0.0,5.0,0.0,88.0,145.0,0.0,14.0,12.0,2.0,270.0,1.0,537.0,888.0,60.47
543004,Chynorany,3,SK,96.7%,0.1%,0.1%,0.0%,543004.0,3.0,16.0,2.0,180.0,457.0,6.0,30.0,44.0,3.0,489.0,2.0,1232.0,2176.0,56.62
543039,Kamanová,4,SK,97.7%,0.3%,0.0%,0.0%,543039.0,0.0,1.0,0.0,31.0,51.0,0.0,7.0,3.0,0.0,181.0,0.0,274.0,508.0,53.94
543047,Klátova Nová Ves,3,SK,97.8%,0.1%,0.1%,0.1%,543047.0,0.0,7.0,0.0,135.0,169.0,3.0,16.0,10.0,1.0,463.0,0.0,804.0,1302.0,61.75
543055,Kolačno,3,SK,99.2%,0.1%,0.0%,0.0%,543055.0,0.0,2.0,0.0,54.0,136.0,2.0,6.0,12.0,0.0,217.0,0.0,429.0,708.0,60.59
543063,Koniarovce,4,SK,97.4%,0.2%,0.2%,0.0%,543063.0,1.0,5.0,0.0,36.0,106.0,1.0,10.0,5.0,0.0,162.0,1.0,327.0,533.0,61.35
543071,Kovarce,4,SK,94.7%,0.1%,0.0%,0.1%,543071.0,0.0,2.0,0.0,95.0,185.0,3.0,9.0,16.0,2.0,362.0,2.0,676.0,1274.0,53.06
543080,Krásna Ves,3,SK,98.6%,0.2%,0.0%,0.0%,543080.0,1.0,0.0,2.0,33.0,69.0,3.0,10.0,8.0,0.0,123.0,0.0,249.0,407.0,61.18
543101,Krnča,4,SK,97.9%,0.2%,0.1%,0.0%,543101.0,0.0,2.0,0.0,111.0,144.0,2.0,8.0,16.0,2.0,386.0,0.0,671.0,1132.0,59.28
543110,Krtovce,4,SK,94.5%,0.0%,0.0%,0.0%,543110.0,0.0,1.0,0.0,30.0,41.0,2.0,0.0,0.0,0.0,74.0,0.0,148.0,256.0,57.81
543136,Kšinná,3,SK,98.8%,0.0%,0.0%,0.0%,543136.0,0.0,0.0,0.0,40.0,90.0,0.0,4.0,3.0,0.0,121.0,0.0,258.0,393.0,65.65
543144,Hrišovce,8,SK,98.6%,0.0%,0.0%,0.0%,543144.0,0.0,0.0,0.0,8.0,67.0,3.0,2.0,3.0,0.0,59.0,0.0,142.0,242.0,58.68
543152,Chrasť nad Hornádom,8,SK,90.7%,0.0%,1.3%,0.1%,543152.0,0.0,1.0,0.0,38.0,76.0,2.0,12.0,6.0,2.0,88.0,0.0,225.0,631.0,35.66
543161,Iliašovce,8,SK,91.9%,0.0%,2.8%,0.1%,543161.0,0.0,1.0,0.0,44.0,170.0,1.0,11.0,10.0,2.0,150.0,1.0,390.0,785.0,49.68
543179,Jablonov,7,SK,81.2%,0.1%,5.2%,0.0%,543179.0,0.0,1.0,0.0,42.0,114.0,0.0,5.0,8.0,0.0,140.0,0.0,310.0,730.0,42.47
543187,Jaklovce,8,SK,94.7%,0.1%,0.4%,0.0%,543187.0,2.0,1.0,1.0,105.0,230.0,10.0,19.0,10.0,0.0,398.0,4.0,780.0,1492.0,52.28
543195,Jamník (SN),8,SK,99.3%,0.0%,0.0%,0.0%,543195.0,0.0,10.0,1.0,77.0,224.0,1.0,13.0,15.0,2.0,174.0,1.0,518.0,917.0,56.49
543209,Kaľava,8,SK,87.3%,0.0%,9.9%,0.0%,543209.0,0.0,0.0,0.0,31.0,25.0,0.0,0.0,3.0,0.0,82.0,0.0,141.0,294.0,47.96
543225,Klčov,7,SK,98.4%,0.0%,0.0%,0.0%,543225.0,0.0,1.0,0.0,20.0,106.0,2.0,9.0,8.0,0.0,106.0,0.0,252.0,492.0,51.22
543233,Kluknava,8,SK,97.5%,0.0%,0.0%,0.0%,543233.0,1.0,4.0,1.0,86.0,225.0,2.0,11.0,13.0,1.0,361.0,2.0,707.0,1226.0,57.67
543241,Kojšov,8,SK,96.7%,0.0%,1.1%,0.7%,543241.0,2.0,4.0,1.0,72.0,76.0,1.0,2.0,6.0,0.0,165.0,0.0,329.0,570.0,57.72
543250,Kolinovce,8,SK,93.7%,0.0%,2.2%,0.0%,543250.0,0.0,0.0,0.0,32.0,59.0,4.0,2.0,1.0,0.0,75.0,1.0,174.0,439.0,39.64
543268,Krompachy,8,SK,85.8%,0.0%,2.5%,0.1%,543268.0,5.0,7.0,3.0,381.0,699.0,17.0,38.0,35.0,3.0,1297.0,1.0,2486.0,6013.0,41.34
543276,Kurimany,7,SK,98.4%,0.0%,0.0%,0.0%,543276.0,0.0,9.0,0.0,20.0,126.0,2.0,3.0,16.0,2.0,38.0,0.0,216.0,317.0,68.14
543284,Letanovce,8,SK,94.9%,0.0%,2.6%,0.2%,543284.0,0.0,13.0,0.0,43.0,270.0,1.0,8.0,18.0,8.0,136.0,0.0,497.0,1568.0,31.7
543292,Levoča,7,SK,94.1%,0.1%,2.2%,0.3%,543292.0,2.0,40.0,4.0,638.0,1957.0,19.0,99.0,171.0,4.0,1671.0,4.0,4609.0,10958.0,42.06
543306,Lieskovany,8,SK,97.8%,0.0%,0.0%,0.3%,543306.0,0.0,1.0,0.0,24.0,100.0,3.0,1.0,7.0,0.0,53.0,0.0,189.0,295.0,64.07
543314,Lúčka (LE),7,SK,94.7%,0.0%,0.0%,0.0%,543314.0,0.0,0.0,0.0,12.0,16.0,0.0,1.0,0.0,0.0,34.0,0.0,63.0,105.0,60.0
543322,Margecany,8,SK,98.3%,0.0%,0.0%,0.1%,543322.0,0.0,6.0,0.0,121.0,369.0,2.0,32.0,12.0,0.0,419.0,3.0,964.0,1581.0,60.97
543331,Markušovce,8,SK,88.8%,0.1%,5.9%,0.0%,543331.0,1.0,6.0,1.0,84.0,226.0,5.0,10.0,67.0,0.0,299.0,0.0,699.0,3015.0,23.18
543349,Matejovce nad Hornádom,8,SK,98.2%,0.0%,0.0%,0.0%,543349.0,1.0,2.0,0.0,29.0,109.0,1.0,4.0,4.0,0.0,97.0,0.0,247.0,429.0,57.58
